Step,Upstream Flow,Merging Area Flow,Downstream Flow,Upstream Occupancy,Merging Area Occupancy,Downstream Occupancy,Queue Length,TTTD,Sum Delay Sq,Total Waiting Time,Total Delay,Total Volume
1908,1440.0,1440.0,1260.0,36.90624392862295,25.0,15.166338711856042,16,,,,,
1909,1800.0,1440.0,1260.0,8.987234531317275,25.0,0.0,17,,,,,
1910,1800.0,1800.0,1440.0,23.938685223777156,53.40703380717855,17.942426637644832,16,,,,,
1911,1800.0,1800.0,1440.0,23.22657917370634,0.0,0.0,16,,,,,
1912,2160.0,1800.0,1800.0,36.85195330898523,0.0,27.69112395230877,16,,,,,
1913,2160.0,2160.0,1980.0,7.40472857912664,37.48566819436405,16.552117998912763,16,,,,,
1914,2340.0,2340.0,2160.0,12.54145958744933,24.65411897952663,19.09550475314366,16,,,,,
1915,2520.0,2340.0,2340.0,34.13647708298413,0.0,19.656095103626587,15,,,,,
1916,2700.0,2340.0,2520.0,25.6167342530451,0.0,13.632308776497363,15,,,,,
1917,2700.0,2700.0,2700.0,16.666666666666668,17.12617683629105,7.108755877698059,15,,,,,
1918,2880.0,2880.0,2880.0,29.524282015025467,48.91297754384709,16.615571441654236,16,,,,,
1919,0.0,180.0,180.0,9.909384474470547,7.045121949266786,1.5073714850435256,16,,,,,
1920,180.0,180.0,540.0,26.508890978811905,0.0,53.04909229788942,16,,,,,
1921,180.0,540.0,540.0,0.0,27.879694171349456,0.0,16,,,,,
1922,360.0,720.0,540.0,16.27727074385727,15.437717014259533,0.0,16,,,,,
1923,720.0,720.0,900.0,25.36396536254415,0.0,24.3163293271967,16,,,,,
1924,720.0,900.0,1080.0,42.95600525262747,7.103333330263695,23.66467342157345,16,,,,,
1925,900.0,1260.0,1260.0,36.37390150389592,19.75270714870021,13.094883962230597,16,,,,,
1926,1080.0,1260.0,1620.0,47.20858855973423,25.0,30.385295440222155,16,,,,,
1927,1080.0,1440.0,1620.0,33.71406133895031,22.82625446726456,0.0,16,,,,,
1928,1440.0,1620.0,1800.0,3.4622823466179398,2.9310252696291172,7.5564085461413315,16,,,,,
1929,1440.0,1620.0,2160.0,16.666666666666668,0.0,34.117653668113235,17,,,,,
1930,1440.0,1980.0,2340.0,23.3148590382901,19.837286237321905,2.4808560161545756,17,,,,,
1931,1440.0,2340.0,2520.0,0.0,59.53160824000179,9.95788788200874,17,,,,,
1932,1800.0,2340.0,2700.0,22.64293403489243,0.0,18.768561100675168,17,,,,,
1933,1980.0,2700.0,2880.0,24.335518084126306,33.321760816551205,12.68198522942233,17,,,,,
1934,1980.0,3060.0,2880.0,39.98808147999853,12.726074799013531,0.0,17,,,,,
1935,2340.0,3060.0,3240.0,43.02394983656844,25.0,39.560251519977406,17,,,,,
1936,2340.0,3240.0,3420.0,50.79270534838164,8.52074496930868,15.18945353016837,17,,,,,
1937,2340.0,3420.0,3780.0,25.021499034399614,15.714951554144818,25.422237303382644,16,,,,,
1938,2520.0,3420.0,3960.0,17.52435858091606,0.0,7.403933598849714,16,,,,,
1939,0.0,360.0,180.0,16.666666666666668,43.05430832844195,13.21693588255736,16,,,,,
1940,180.0,540.0,360.0,33.17256128311025,1.82470246618891,12.783703422390621,17,,,,,
1941,360.0,720.0,540.0,30.680082404554316,25.88823672483045,1.3874294975115238,17,,,,,
1942,360.0,900.0,720.0,33.333333333333336,38.973484652456136,4.56635587627261,16,,,,,
1943,360.0,900.0,720.0,27.929081483644797,0.0,0.0,16,,,,,
1944,720.0,1080.0,1080.0,46.873632266563924,1.3850506225367099,44.229275850132886,16,,,,,
1945,720.0,1440.0,1260.0,36.89552044703154,47.393318475286605,11.31097841485674,16,,,,,
1946,900.0,1440.0,1260.0,33.09522549027785,25.0,0.0,16,,,,,
1947,1080.0,1440.0,1620.0,48.028738322515586,0.0,22.54897917323433,16,,,,,
1948,1080.0,1800.0,1800.0,20.28993355923679,32.88373520553023,19.311126444381443,16,,,,,
1949,1260.0,1980.0,1800.0,19.613438984163167,0.7253596475663926,0.0,18,,,,,
1950,1620.0,1980.0,1980.0,16.17501315675251,25.0,18.342849169433368,18,,,,,
1951,1620.0,2160.0,2340.0,34.5103511182856,45.068724947060446,42.03986927288194,18,,,,,
1952,1620.0,2340.0,2520.0,21.209527053709582,48.13489718009123,2.5861869451697808,18,,,,,
1953,1800.0,2520.0,2880.0,8.965053816924259,27.95488150174492,25.24469268159919,18,,,,,
1954,1980.0,2520.0,2880.0,10.722643226332215,0.0,0.0,18,,,,,
1955,2160.0,2700.0,3060.0,38.31660709185295,8.961840231376073,2.043028215431756,18,,,,,
1956,2520.0,3060.0,3420.0,14.369069015435798,38.676825984458674,18.957462771557704,17,,,,,
1957,2520.0,3060.0,3420.0,33.333333333333336,25.0,33.333333333333336,17,,,,,
1958,2700.0,3240.0,3600.0,20.334176744275585,14.066946320411944,17.863703111546176,17,,,,,
1959,180.0,180.0,180.0,20.04382179586249,3.8870255443839596,16.065119863105792,17,,,,,
1960,360.0,180.0,180.0,21.928622570753003,25.0,0.0,17,,,,,
1961,360.0,540.0,540.0,8.657706649955799,31.050483991691635,38.59731877550985,16,,,,,
1962,540.0,540.0,720.0,23.644753083010528,25.0,32.479997828083164,16,,,,,
1963,720.0,720.0,720.0,7.338327786912184,35.81478068182946,0.0,16,,,,,
1964,900.0,900.0,720.0,14.207109729632824,33.81857157022523,0.0,16,,,,,
1965,900.0,900.0,1080.0,23.072206718760906,25.0,24.147273894429116,15,,,,,
1966,1260.0,1080.0,1080.0,13.905789258804665,4.662623169025437,0.0,16,,,,,
1967,1260.0,1260.0,1080.0,9.385175330267733,35.27616383502732,0.0,16,,,,,
1968,1620.0,1260.0,1440.0,47.783550617763616,0.0,22.839709240004897,16,,,,,
1969,1620.0,1620.0,1620.0,24.413467164511832,33.635187406451905,15.841368516635157,16,,,,,
1970,1800.0,1980.0,1620.0,16.95498615758879,45.96714602125758,0.0,16,,,,,
1971,1800.0,2160.0,1800.0,16.666666666666668,2.7887411118001637,6.372980128556567,15,,,,,
1972,1980.0,2340.0,2160.0,19.95718456027286,9.542130382538971,42.49079639247763,15,,,,,
1973,2160.0,2700.0,2160.0,38.88747064894081,21.675009090341746,0.0,16,,,,,
1974,2340.0,2880.0,2340.0,52.85310523546135,20.546725165081625,2.292014874137749,16,,,,,
1975,2340.0,3240.0,2520.0,29.79193675868146,23.24557465426551,17.40031047196832,16,,,,,
1976,2520.0,3240.0,2700.0,30.782813490869405,0.0,16.815852170088874,15,,,,,
1977,2700.0,3420.0,3060.0,14.65406221725137,7.122852700098292,18.08155423770283,15,,,,,
1978,2700.0,3600.0,3060.0,0.7631258086310785,14.438601620605596,0.0,15,,,,,
1979,180.0,540.0,180.0,7.944969990827151,46.86465518390719,10.155667921503664,15,,,,,
1980,360.0,720.0,540.0,12.36510125629593,3.5485361393000403,37.53382716596813,15,,,,,
1981,540.0,900.0,540.0,8.235822323164635,4.178218560400637,0.0,14,,,,,
1982,720.0,1080.0,900.0,26.277627637754602,8.652194547585168,29.361391242271868,14,,,,,
1983,900.0,1260.0,1080.0,26.86932375002395,37.86850366885801,20.717697914831962,14,,,,,
1984,900.0,1260.0,1260.0,49.925461203073006,25.0,3.535944324395738,14,,,,,
1985,1080.0,1440.0,1440.0,30.765702808817725,17.670558466323882,12.002950079189153,14,,,,,
1986,1260.0,1440.0,1440.0,1.01114934547392,0.0,0.0,14,,,,,
1987,1440.0,1800.0,1980.0,9.51844410706902,45.65951577077385,40.71554089488624,14,,,,,
1988,1620.0,2160.0,1980.0,35.01428123214131,42.77586896799903,0.0,14,,,,,
1989,1620.0,2160.0,1980.0,13.73902548005693,0.0,0.0,14,,,,,
1990,1800.0,2520.0,2520.0,24.57155923349698,13.415793373542328,64.5066795737345,14,,,,,
1991,2160.0,2520.0,2520.0,29.824309703239276,0.0,0.0,13,,,,,
1992,2340.0,2880.0,3060.0,3.7735971770833507,27.03171441216341,39.98636410872223,13,,,,,
1993,2340.0,3240.0,3060.0,0.0,83.16132283954971,0.0,13,,,,,
1994,2520.0,3240.0,3420.0,13.87835251340069,0.0,9.600031190135875,13,,,,,
1995,2880.0,3420.0,3420.0,23.191743697195005,12.847161403669816,0.0,12,,,,,
1996,2880.0,3960.0,3600.0,9.259991729751013,50.55226795807357,18.67988891766193,12,,,,,
1997,3240.0,4140.0,3780.0,18.183318330818565,27.503752061727482,16.415555148819294,12,,,,,
1998,3420.0,4140.0,3780.0,2.0663495965777656,0.0,0.0,12,,,,,
1999,0.0,360.0,360.0,24.544243041255715,20.497676350305483,30.314672012157946,14,,,,,
2000,180.0,540.0,540.0,12.268012360675584,1.3925662330677824,2.666984654160842,13,,,,,
2001,540.0,900.0,540.0,23.956288874614984,30.92107989891133,0.0,14,,,,,
2002,540.0,1080.0,900.0,31.43630636727342,14.487706397210331,38.12026141918068,14,,,,,
2003,720.0,1080.0,900.0,31.063416153354712,0.0,0.0,14,,,,,
2004,900.0,1260.0,1080.0,41.03846090219273,2.8857231351935297,17.211966934110023,14,,,,,
2005,1080.0,1620.0,1260.0,0.7611787797789779,15.701337326248677,14.745987081391831,14,,,,,
2006,1260.0,1620.0,1620.0,15.177461793833421,50.0,17.490979906672994,14,,,,,
2007,1260.0,1980.0,1800.0,50.37228208129818,40.446527391691234,12.455635668031087,14,,,,,
2008,1440.0,2160.0,1800.0,29.31216481166909,0.39585681952303275,0.0,15,,,,,
2009,1620.0,2160.0,1980.0,29.68108333084653,25.0,15.785403870048262,15,,,,,
2010,1620.0,2160.0,2340.0,18.588969456307797,0.0,27.9149620054568,14,,,,,
2011,1980.0,2520.0,2520.0,31.693608958755703,34.26327066026715,10.519292009098535,15,,,,,
2012,1980.0,2880.0,2520.0,0.0,24.39225840419681,0.0,15,,,,,
2013,1980.0,2880.0,2700.0,26.484952293443104,0.0,15.818294431702876,15,,,,,
2014,2160.0,3240.0,2880.0,15.488476643959833,10.396254227043755,16.735360362099527,15,,,,,
2015,2340.0,3420.0,3240.0,16.318103399855016,66.31660443836154,34.73647427727732,14,,,,,
2016,2520.0,3420.0,3420.0,18.63419492117752,25.0,15.437984621507894,14,,,,,
2017,2520.0,3420.0,3600.0,16.666666666666668,0.0,17.396929834004975,14,,,,,
2018,2880.0,3600.0,3780.0,35.005792495837795,17.437043133321595,2.4691828313279984,14,,,,,
2019,0.0,180.0,180.0,6.4342892934102265,7.6271424639401175,14.312274751978293,14,,,,,
2020,360.0,180.0,360.0,26.132491242087024,25.0,13.206950419635177,14,,,,,
2021,540.0,540.0,720.0,9.004455877194081,45.50029852080115,17.508413700405374,13,,,,,
2022,540.0,540.0,720.0,27.10622649005548,25.0,0.0,13,,,,,
2023,900.0,720.0,900.0,3.847675913728684,10.609479467808569,15.700224803481433,13,,,,,
2024,1080.0,900.0,1080.0,33.085586129417756,15.090572498797883,15.546115137726702,13,,,,,
2025,1080.0,900.0,1260.0,50.7637914975021,0.0,11.550599704848233,12,,,,,
2026,1440.0,1080.0,1440.0,6.274536479255251,10.730990301675547,15.192422214969762,12,,,,,
2027,1440.0,1260.0,1620.0,16.666666666666668,24.76352135855109,13.112593111562395,12,,,,,
2028,1620.0,1440.0,1800.0,26.07049913344781,41.60029938174716,12.885761009268512,12,,,,,
2029,1800.0,1440.0,1980.0,30.026093808112364,0.0,14.44494320026024,12,,,,,
2030,1980.0,1620.0,2340.0,21.27932649760093,9.835155537604123,26.20600414013552,12,,,,,
2031,1980.0,1800.0,2520.0,13.57784233212366,8.072731053846383,13.07060585806994,15,,,,,
2032,2340.0,1980.0,2700.0,20.073993385983613,19.29516064167842,12.745181171021613,14,,,,,
2033,2520.0,2160.0,3060.0,30.590876299849395,5.002670800422493,24.928341870304394,14,,,,,
2034,2520.0,2700.0,3240.0,33.91802330072551,65.86125062954693,40.28317509015172,14,,,,,
2035,2880.0,2700.0,3240.0,2.649195576005544,0.0,0.0,14,,,,,
2036,3060.0,3060.0,3420.0,27.643002955611944,15.163217476003865,13.808674925689957,14,,,,,
2037,3060.0,3060.0,3780.0,29.83605651131332,0.0,43.454772861696256,14,,,,,
2038,3060.0,3240.0,3960.0,29.80293791058178,4.01356799138739,15.270291659392873,14,,,,,
2039,360.0,540.0,360.0,34.097365535141456,52.667012929794055,18.184472520821753,14,,,,,
2040,360.0,540.0,540.0,44.374179324063334,0.0,13.210264143397884,13,,,,,
2041,540.0,900.0,720.0,69.77106736340677,12.334710235899138,12.662310785731279,14,,,,,
2042,540.0,1080.0,1080.0,67.2165799597489,20.786651375937026,20.475405547957354,15,,,,,
2043,540.0,1080.0,1260.0,66.66666666666667,0.0,12.878015888312197,15,,,,,
2044,540.0,1260.0,1440.0,50.0,11.822191603852161,13.161882334096239,15,,,,,
2045,720.0,1440.0,1620.0,41.23704945057322,8.157404978669547,13.192226415026198,14,,,,,
2046,720.0,1800.0,1800.0,33.48713794830095,19.120332923580463,11.637953875265339,14,,,,,
2047,720.0,1980.0,1980.0,16.666666666666668,37.3793701996874,11.745259544651768,14,,,,,
2048,900.0,2160.0,2160.0,7.500772366461206,40.15812804436791,20.601472075683585,15,,,,,
2049,1260.0,2160.0,2520.0,38.069036341350206,0.0,25.94918890598213,15,,,,,
2050,1260.0,2160.0,2520.0,63.92730322413627,0.0,0.0,14,,,,,
2051,1260.0,2520.0,3060.0,64.1491341238634,35.12895230894628,39.78983685248446,14,,,,,
2052,1260.0,2700.0,3060.0,33.333333333333336,4.717638455190354,33.333333333333336,14,,,,,
2053,1440.0,2880.0,3420.0,22.800070253386668,6.887354873674667,19.538621303066368,14,,,,,
2054,1800.0,3060.0,3420.0,29.835737064596895,14.626839052073137,0.0,16,,,,,
2055,1800.0,3240.0,3960.0,50.0,13.612453819303028,42.60295669622186,15,,,,,
2056,1800.0,3420.0,3960.0,49.71288407404396,14.678608329586496,0.0,15,,,,,
2057,1980.0,3600.0,4140.0,28.76332471569943,0.7535045775739491,10.488886753379726,15,,,,,
2058,1980.0,3960.0,4320.0,33.333333333333336,22.157268666751406,31.33315551488825,15,,,,,
2059,360.0,0.0,0.0,10.932451044557942,0.0,0.0,15,,,,,
2060,360.0,0.0,180.0,41.04345149344226,0.0,17.311149066017606,14,,,,,
2061,360.0,180.0,180.0,40.899627053954646,13.011099426876171,0.0,14,,,,,
2062,720.0,180.0,720.0,47.54304655248234,0.0,37.0822644220425,14,,,,,
2063,720.0,540.0,720.0,33.333333333333336,18.870284832189554,0.0,16,,,,,
2064,720.0,900.0,900.0,33.046983427933206,4.659584151090712,14.74663378906674,16,,,,,
2065,900.0,1080.0,1080.0,24.485475630179582,8.605232984223221,3.77791937373028,15,,,,,
2066,900.0,1260.0,1440.0,0.0,36.44125963234046,32.95103113014193,15,,,,,
2067,1080.0,1620.0,1440.0,10.996463673707998,27.85437853366375,0.0,15,,,,,
2068,1440.0,1620.0,1620.0,28.054771915185484,0.0,1.5193671315197814,15,,,,,
2069,1440.0,1980.0,1800.0,46.08667200200216,29.607703088674953,18.795702389328046,15,,,,,
2070,1440.0,2160.0,1980.0,45.99911373262936,14.838843195479967,13.669911299454421,15,,,,,
2071,1620.0,2340.0,2340.0,36.934562450104146,7.626361518816793,11.602991452870507,14,,,,,
2072,1800.0,2340.0,2340.0,1.2640710378036601,0.0,0.0,14,,,,,
2073,1980.0,2700.0,2340.0,40.91286523907911,32.71251638556123,0.0,14,,,,,
2074,1980.0,2880.0,2700.0,16.666666666666668,5.800306604544403,20.456022723662198,14,,,,,
2075,2160.0,3060.0,2700.0,55.23352812222129,12.976648735480012,0.0,14,,,,,
2076,2340.0,3240.0,3060.0,18.60863368394045,18.393292553503215,33.72872698704062,15,,,,,
2077,2340.0,3420.0,3240.0,0.0,17.73202705641097,11.470810730558393,15,,,,,
2078,2340.0,3780.0,3420.0,8.601597275166265,27.233880345045236,15.656249229853833,15,,,,,
2079,540.0,360.0,180.0,13.28675233986966,27.640714862991445,9.000209766251524,15,,,,,
2080,540.0,540.0,360.0,45.5218004800372,4.223193831137451,8.367435516280844,14,,,,,
2081,540.0,720.0,540.0,46.83884895774403,10.168651104220316,17.69530274362599,15,,,,,
2082,720.0,1080.0,540.0,31.7342255200856,36.13194781027005,0.0,15,,,,,
2083,720.0,1260.0,1080.0,21.136691498137832,22.142566476600223,55.66567217718633,15,,,,,
2084,1080.0,1260.0,1080.0,36.17465610730051,0.0,0.0,15,,,,,
2085,1260.0,1440.0,1440.0,1.8885453968550792,19.764823581488145,36.23362384249352,15,,,,,
2086,1260.0,1800.0,1440.0,11.27281067599597,59.67885097205681,0.0,14,,,,,
2087,1440.0,1800.0,1980.0,20.30595399238185,0.0,31.085386888086457,14,,,,,
2088,1800.0,1800.0,1980.0,12.25950463206118,0.0,0.0,14,,,,,
2089,1800.0,2340.0,1980.0,16.666666666666668,56.66798205742225,0.0,14,,,,,
2090,1980.0,2340.0,2340.0,31.635384972772346,0.0,35.8978313288541,14,,,,,
2091,2160.0,2520.0,2340.0,7.699090253868235,7.585902827577229,0.0,15,,,,,
2092,2340.0,2700.0,2700.0,22.77545958935813,17.808494342909853,25.758626676057855,15,,,,,
2093,2520.0,2880.0,2880.0,15.303979168493242,8.504380942736134,5.75947307243041,15,,,,,
2094,2520.0,3060.0,3240.0,4.4741418370146375,20.21739041466617,22.466241608450826,17,,,,,
2095,2880.0,3420.0,3420.0,13.833869026348111,18.362561086723872,0.9094317947528907,16,,,,,
2096,3060.0,3420.0,3600.0,21.301041327008836,0.0,3.520372253281797,16,,,,,
2097,3240.0,3420.0,3780.0,25.05042724690914,0.0,19.189953707412617,16,,,,,
2098,3600.0,3600.0,3780.0,13.971499371685544,17.290042841636932,0.0,16,,,,,
2099,0.0,180.0,360.0,13.021554706915595,17.9192856602981,37.07554746621705,16,,,,,
2100,180.0,360.0,360.0,21.247625705897615,2.6554097708412883,0.0,15,,,,,
2101,360.0,360.0,540.0,29.153324276300435,0.0,16.316906434303746,15,,,,,
2102,540.0,540.0,540.0,15.902540508932361,17.002726169482685,0.0,15,,,,,
2103,900.0,900.0,1080.0,17.61027171295761,21.82153713970365,24.277605567385763,15,,,,,
2104,900.0,1080.0,1080.0,23.57281757705702,1.5958477447725272,0.0,15,,,,,
2105,1260.0,1260.0,1260.0,19.355812669664374,13.944472089713145,11.662202437870897,14,,,,,
2106,1440.0,1620.0,1440.0,4.559883955956441,18.656679893467754,25.968427217200468,14,,,,,
2107,1440.0,1620.0,1800.0,16.052670824516706,0.0,30.82926865524011,14,,,,,
2108,1440.0,1980.0,1980.0,14.08870043751449,35.47199040323221,7.587410008439595,14,,,,,
2109,1980.0,2160.0,2160.0,28.108994062055597,2.1362979766990975,1.4031170192993159,14,,,,,
2110,1980.0,2340.0,2160.0,10.033989119991324,0.40103533716546735,0.0,13,,,,,
2111,1980.0,2520.0,2340.0,16.666666666666668,15.198881878734483,16.222001212418036,14,,,,,
2112,2520.0,2520.0,2520.0,27.165416826308803,0.0,10.844528147466312,14,,,,,
2113,2520.0,3240.0,2880.0,15.25492303401279,34.357784175449524,34.985829578727135,14,,,,,
2114,2520.0,3240.0,2880.0,0.0,0.0,0.0,14,,,,,
2115,3060.0,3420.0,3240.0,34.5927521197306,3.949278243021581,32.66037944141923,13,,,,,
2116,3060.0,3600.0,3420.0,15.644095667084912,12.194279129892038,4.65895942120369,13,,,,,
2117,3060.0,3960.0,3780.0,16.666666666666668,24.49281272230337,15.435978844652709,14,,,,,
2118,3420.0,4140.0,3780.0,23.43809793548341,12.920278367289484,0.0,14,,,,,
2119,180.0,0.0,180.0,19.377568667224903,0.0,19.186204470497614,14,,,,,
2120,180.0,360.0,540.0,16.666666666666668,30.353640829207507,38.449639097780164,14,,,,,
2121,540.0,540.0,720.0,58.251398123456966,12.868675601089308,15.817748787291444,14,,,,,
2122,540.0,900.0,900.0,25.364071569924818,13.811346969976057,10.381093777671898,14,,,,,
2123,540.0,1080.0,900.0,32.958871963167745,26.273354138891136,0.0,14,,,,,
2124,1080.0,1260.0,1260.0,24.96104164173782,18.632065332019465,20.736273662896565,15,,,,,
2125,1080.0,1440.0,1440.0,22.40275092835115,0.10536918191519362,1.0679739119950682,15,,,,,
2126,1080.0,1620.0,1620.0,30.876598054669557,30.073021207658712,15.23467701986192,14,,,,,
2127,1440.0,1620.0,1800.0,30.695614095445006,0.0,10.757251309875452,14,,,,,
2128,1620.0,1620.0,2160.0,25.018128938146827,0.0,28.66945370222614,14,,,,,
2129,1800.0,1980.0,2340.0,25.829073076465647,9.058812635362301,11.433465528792416,14,,,,,
2130,1800.0,2160.0,2340.0,17.224477743487416,13.921364559928406,0.0,15,,,,,
2131,2160.0,2160.0,2880.0,16.742040111095474,0.0,38.26356598913966,14,,,,,
2132,2160.0,2700.0,2880.0,0.010735893723297826,37.511921987493224,0.0,14,,,,,
2133,2520.0,2700.0,3060.0,21.42930326953471,0.0,10.692468061006366,14,,,,,
2134,2700.0,2880.0,3420.0,6.726834543246696,0.24607639348914745,23.12901496560092,14,,,,,
2135,2700.0,3060.0,3600.0,10.658311920375732,11.16355971153098,5.764234844324771,13,,,,,
2136,2700.0,3240.0,3780.0,18.7907088167852,22.586690155151246,16.26728524182302,14,,,,,
2137,3240.0,3780.0,3780.0,26.246925513601127,18.82937630463175,0.0,14,,,,,
2138,3240.0,3780.0,3960.0,1.2075848872806698,25.0,21.255033806892243,16,,,,,
2139,0.0,180.0,360.0,22.156400390683,11.15015981158649,29.68112851688905,16,,,,,
2140,540.0,540.0,360.0,33.34126781728628,36.56507428921714,0.0,15,,,,,
2141,540.0,540.0,720.0,5.778228883233775,0.0,33.438334214830924,15,,,,,
2142,720.0,720.0,720.0,32.48126039824607,10.0710397012449,0.0,15,,,,,
2143,720.0,900.0,900.0,0.0,23.128897486924416,10.90199000220006,15,,,,,
2144,1080.0,1260.0,1080.0,34.18400240006273,53.793993427564146,16.955569426272632,15,,,,,
2145,1260.0,1440.0,1260.0,13.193527789818896,13.622976442718482,2.0891356208115517,15,,,,,
2146,1260.0,1800.0,1260.0,31.483616360386197,16.25603522467145,0.0,15,,,,,
2147,1620.0,1980.0,1260.0,20.18427172495952,11.618157276927832,0.0,14,,,,,
2148,1800.0,2340.0,1620.0,25.72171876374796,24.51317856289279,41.660555722774006,14,,,,,
2149,1800.0,2700.0,1800.0,22.325847218212402,23.389381021479494,12.175896294350727,14,,,,,
2150,1800.0,2700.0,1980.0,10.173290665799565,0.0,7.469206762986384,14,,,,,
2151,2340.0,2880.0,2160.0,39.01734253439978,15.340220487917122,13.247121016911478,13,,,,,
2152,2340.0,3240.0,2340.0,20.254015168241796,20.614653753989387,24.63824911433221,13,,,,,
2153,2520.0,3420.0,2700.0,16.91745757913547,31.624332810758915,21.54879832170688,13,,,,,
2154,2700.0,3420.0,2700.0,14.215742839170767,25.0,0.0,13,,,,,
2155,2880.0,3600.0,3060.0,29.665844226451554,25.046568953723636,14.786103093031974,12,,,,,
2156,3060.0,3780.0,3240.0,15.45192097975511,43.44456841598685,12.52946630330977,12,,,,,
2157,3240.0,3960.0,3420.0,30.59362639370799,32.95431446471184,14.508834780281177,12,,,,,
2158,3420.0,4140.0,3600.0,1.9381989615567363,8.407761196360752,13.967879711602412,12,,,,,
2159,180.0,360.0,360.0,18.669656518386546,23.598909414783975,26.87065121364564,12,,,,,
2160,360.0,360.0,540.0,19.101055741672706,0.0,12.86771727756483,11,,,,,
2161,540.0,720.0,720.0,33.49208332911834,23.192161050747018,11.840756347358669,11,,,,,
2162,720.0,900.0,1080.0,8.456880724179427,15.617070936889377,45.29657463169011,11,,,,,
2163,900.0,1260.0,1260.0,32.32021986749108,37.769715086108135,13.124461952581138,11,,,,,
2164,1260.0,1440.0,1260.0,17.517447849566754,17.63455069452675,0.0,11,,,,,
2165,1260.0,1620.0,1620.0,20.115713713448713,2.82833232701023,29.532807716426152,11,,,,,
2166,1620.0,1800.0,1800.0,22.10068958057339,16.656706263131582,13.029889981620121,12,,,,,
2167,1800.0,2160.0,2160.0,26.156709142196632,28.747011969039704,16.46877442396241,13,,,,,
2168,1980.0,2340.0,2340.0,17.88072311474025,9.97683181415141,17.449010976254915,14,,,,,
2169,2160.0,2520.0,2340.0,22.603304028348248,4.008079405844001,0.0,14,,,,,
2170,2340.0,2880.0,2880.0,9.456035664000714,9.807319633796396,55.754445799751316,13,,,,,
2171,2700.0,3060.0,2880.0,16.764071161469474,0.17573136083228746,0.0,13,,,,,
2172,2880.0,3240.0,3420.0,27.109990167627984,3.131277676550326,42.53547742864612,14,,,,,
2173,3060.0,3420.0,3420.0,37.4517707196901,7.364504027839303,0.0,14,,,,,
2174,3060.0,3600.0,3780.0,40.34000300580374,17.259047008508333,18.0985372277064,14,,,,,
2175,3240.0,3780.0,3960.0,30.036172911453225,16.830218231120853,13.150640424009907,13,,,,,
2176,3420.0,4140.0,3960.0,7.884068899966223,21.46425569968642,0.0,14,,,,,
2177,3600.0,4500.0,4320.0,11.885419127641702,15.576995728065413,18.441767577617913,14,,,,,
2178,3780.0,4500.0,4320.0,4.968163589531589,0.0,0.0,14,,,,,
2179,180.0,360.0,180.0,41.892043718985406,18.849036857750434,8.028378602375597,14,,,,,
2180,360.0,540.0,360.0,44.69464459053446,38.058109082533065,11.521790170551563,14,,,,,
2181,360.0,540.0,720.0,50.0,0.0,9.20704888006488,14,,,,,
2182,720.0,900.0,720.0,50.74435835076656,30.957556930422925,33.333333333333336,14,,,,,
2183,720.0,1080.0,720.0,26.071105411400215,2.3830018331864267,0.0,14,,,,,
2184,900.0,1620.0,1080.0,25.558966961398255,56.30142549980519,33.02905999576069,14,,,,,
2185,1080.0,1620.0,1260.0,10.895435251184912,0.0,20.06798653859126,13,,,,,
2186,1440.0,1800.0,1440.0,6.767858704832482,10.068415354771787,18.377370320952952,13,,,,,
2187,1440.0,2160.0,1440.0,18.370522401255585,17.18840298046871,0.0,13,,,,,
2188,1800.0,2160.0,1980.0,30.580504913958368,25.0,57.66087837955638,13,,,,,
2189,1800.0,2340.0,1980.0,23.546835347959433,19.391603557630788,0.0,13,,,,,
2190,1800.0,2700.0,2160.0,22.39078834635772,24.43598785488348,3.7394406454495766,13,,,,,
2191,1980.0,2880.0,2520.0,7.643821042105022,14.942833817724477,34.64008863972291,13,,,,,
2192,2340.0,3240.0,2520.0,26.98785210806515,22.47716090269023,0.0,13,,,,,
2193,2520.0,3600.0,3060.0,28.353464159431496,36.49198068972055,43.85933377047877,13,,,,,
2194,2700.0,3780.0,3060.0,1.4297535557943775,0.7847333776794585,0.0,13,,,,,
2195,2880.0,4140.0,3420.0,20.87484918994657,11.146761919110304,24.793638606691577,12,,,,,
2196,3060.0,4140.0,3600.0,7.891141068716934,25.0,21.8031666621755,13,,,,,
2197,3060.0,4320.0,3780.0,33.94780348559531,21.864514338631125,10.320917643396873,14,,,,,
2198,3600.0,4320.0,4140.0,29.83415051872574,0.0,32.151787052331805,14,,,,,
2199,0.0,360.0,180.0,3.976797995361873,29.590892189116857,9.168628529747972,14,,,,,
2200,180.0,540.0,360.0,6.470533834393184,15.251537153096706,13.071137320669854,13,,,,,
2201,540.0,720.0,540.0,23.831078406108947,0.20182084667794697,20.084837812813323,13,,,,,
2202,720.0,1080.0,900.0,14.808898788707362,1.0327866114039352,30.89895234672137,13,,,,,
2203,900.0,1080.0,900.0,13.089689994687129,25.0,0.0,13,,,,,
2204,1260.0,1440.0,1260.0,20.39048127011635,9.615881020818051,32.671684298748005,13,,,,,
2205,1260.0,1620.0,1440.0,9.769778365254448,16.433314177777447,16.16154711728086,14,,,,,
2206,1440.0,1620.0,1800.0,15.612321479420643,0.0,19.619099343238606,13,,,,,
2207,1800.0,2160.0,1980.0,13.552999866866836,30.903760840010364,15.207727247176686,13,,,,,
2208,1800.0,2340.0,2160.0,13.220942000612013,1.9739055903187364,12.185151753480264,13,,,,,
