Step,Upstream Flow,Merging Area Flow,Downstream Flow,Upstream Occupancy,Merging Area Occupancy,Downstream Occupancy,Queue Length,TTTD,Sum Delay Sq,Total Waiting Time,Total Delay,Total Volume,Metering Rate,Green Time,Red Time
1506,1440.0,1260.0,1980.0,23.456998712913446,0.0,14.370821834101358,13,,,,,,1700,15,2
1507,1620.0,1620.0,2160.0,9.039245141434549,22.309017284237598,8.691652954970172,13,,,,,,1700,15,2
1508,1800.0,1620.0,2520.0,30.05988405586398,0.0,33.11411306796496,12,,,,,,1700,15,2
1509,1800.0,1980.0,2520.0,7.5427868393565705,27.545200207345033,0.0,12,,,,,,1700,15,2
1510,2340.0,1980.0,2880.0,17.965312703783336,0.0,35.24287242683689,11,,,,,,1700,15,2
1511,2340.0,2160.0,3060.0,33.333333333333336,5.004162776100429,18.295829405784996,14,,,,,,1700,15,2
1512,2340.0,2340.0,3060.0,55.62100624688355,7.606448600864724,0.0,14,,,,,,1700,15,2
1513,2520.0,2340.0,3600.0,41.511750449482555,0.0,59.55115538007097,14,,,,,,1700,15,2
1514,2700.0,2880.0,3600.0,52.84017703146825,24.85280118442006,0.0,14,,,,,,1700,15,2
1515,2700.0,3060.0,3780.0,25.503494113225617,35.604802628768084,15.483934351474696,13,,,,,,1700,15,2
1516,3060.0,3240.0,3780.0,21.193110824538053,2.9275480245814833,0.0,13,,,,,,1700,15,2
1517,3060.0,3420.0,4140.0,19.16249190878337,15.25599614635098,31.54884322260993,13,,,,,,1700,15,2
1518,3240.0,3600.0,4140.0,45.99467086606334,15.334190670063208,0.0,13,,,,,,1700,15,2
1519,0.0,540.0,180.0,31.1015350429102,63.19790686002307,8.552079183027672,13,,,,,,1700,15,2
1520,180.0,720.0,360.0,35.485632661713375,4.59769881866805,15.533380723536538,13,,,,,,1700,15,2
1521,180.0,900.0,540.0,0.0,8.168306980383022,14.574706404770646,12,,,,,,1700,15,2
1522,540.0,1440.0,720.0,31.720267918444733,38.637781487045686,14.680192696224973,12,,,,,,1700,15,2
1523,720.0,1440.0,900.0,17.050453577386786,25.0,13.706182015266677,12,,,,,,1700,15,2
1524,720.0,1620.0,1080.0,21.799198032783806,41.040614960360244,15.500777479693776,13,,,,,,1700,15,2
1525,1260.0,1800.0,1260.0,18.30634996806187,12.633890294756611,13.703823142092611,13,,,,,,1700,15,2
1526,1260.0,1980.0,1440.0,22.137639390480974,2.633805497936237,7.420213535131855,13,,,,,,1700,15,2
1527,1260.0,2160.0,1800.0,22.538437361053337,5.113985157430534,28.29776233107471,13,,,,,,1700,15,2
1528,1620.0,2160.0,1800.0,21.532280334114756,0.0,0.0,13,,,,,,1700,15,2
1529,1620.0,2520.0,2160.0,0.818273049818193,31.947411005637605,23.741563882587496,13,,,,,,1700,15,2
1530,1800.0,2520.0,2340.0,22.118540801545805,0.0,20.740880081067797,12,,,,,,1700,15,2
1531,1980.0,2520.0,2520.0,3.1648673774043345,0.0,15.817357236831716,12,,,,,,1700,15,2
1532,2160.0,3060.0,2520.0,23.18358543687964,55.51396353048972,0.0,12,,,,,,1700,15,2
1533,2160.0,3060.0,2700.0,8.145929186764533,25.0,17.206894533615014,12,,,,,,1700,15,2
1534,2340.0,3240.0,3060.0,21.619564480435354,6.058225832765629,30.970767824343664,12,,,,,,1700,15,2
1535,2700.0,3420.0,3060.0,30.732496394409736,15.333231527409907,0.0,11,,,,,,1700,15,2
1536,2700.0,3600.0,3420.0,26.376033732784283,18.417215786206498,18.450130293854272,11,,,,,,1700,15,2
1537,2880.0,3780.0,3420.0,13.698883219842628,40.90032110995594,0.0,12,,,,,,1700,15,2
1538,3240.0,3960.0,3960.0,18.686259604100997,21.927078154357105,30.275681440396813,12,,,,,,1700,15,2
1539,0.0,180.0,0.0,7.677107455500239,9.453537977935866,0.0,12,,,,,,1700,15,2
1540,360.0,180.0,180.0,6.412173598679753,0.0,2.687134454436091,13,,,,,,1700,15,2
1541,360.0,540.0,180.0,15.156752304297546,38.76575315609898,0.0,14,,,,,,1700,15,2
1542,720.0,720.0,360.0,28.858107311411157,14.70130720740599,16.643035605064444,13,,,,,,1700,15,2
1543,900.0,900.0,720.0,12.390024288000253,11.053822501952482,29.81534504873859,13,,,,,,1700,15,2
1544,1080.0,1260.0,720.0,11.504589229230078,2.570403977881597,0.0,13,,,,,,1700,15,2
1545,1260.0,1260.0,900.0,15.267985173189421,25.0,13.618082328419709,13,,,,,,1700,15,2
1546,1440.0,1440.0,1080.0,13.012481134444442,11.397045687965601,10.145950362948497,14,,,,,,1700,15,2
1547,1620.0,1620.0,1260.0,6.6392798091025425,39.41144578134299,13.400337531061268,13,,,,,,1700,15,2
1548,1620.0,1800.0,1260.0,21.680708718061698,23.737432393380686,0.0,13,,,,,,1700,15,2
1549,1800.0,2160.0,1260.0,9.347154413205772,13.29014391377541,0.0,13,,,,,,1700,15,2
1550,2160.0,2160.0,1800.0,26.659785702793215,0.0,54.353891077153094,13,,,,,,1700,15,2
1551,2340.0,2340.0,1800.0,15.145582179593475,8.187948717784366,0.0,12,,,,,,1700,15,2
1552,2340.0,2700.0,2160.0,0.7158607778175489,23.66316291040107,16.43808653114623,12,,,,,,1700,15,2
1553,2880.0,2700.0,2160.0,27.037302461773532,25.0,0.0,13,,,,,,1700,15,2
1554,2880.0,2880.0,2520.0,6.81668778091004,11.227836289543802,18.29517408408113,13,,,,,,1700,15,2
1555,2880.0,3060.0,2700.0,7.3352738427236845,6.466008824804703,15.431502951499473,13,,,,,,1700,15,2
1556,3240.0,3060.0,2880.0,13.558993832930355,25.0,14.980644223426983,14,,,,,,1700,15,2
1557,3420.0,3060.0,3060.0,33.84027288669434,0.0,12.493723948212695,14,,,,,,1700,15,2
1558,3600.0,3420.0,3240.0,28.74370724052066,34.17546030415792,12.140894125256333,14,,,,,,1700,15,2
1559,0.0,180.0,180.0,42.447018719822914,45.31964286293828,5.01451720475264,14,,,,,,1700,15,2
1560,180.0,360.0,180.0,40.73383039766819,28.430231070194623,0.0,14,,,,,,1700,15,2
1561,360.0,360.0,540.0,25.85602777977556,0.0,19.811234181308162,14,,,,,,1700,15,2
1562,360.0,720.0,540.0,11.181220536449624,15.497458634825989,0.0,13,,,,,,1700,15,2
1563,720.0,900.0,720.0,22.676949226661236,40.4733783201209,15.54368817512568,13,,,,,,1700,15,2
1564,900.0,900.0,900.0,32.25779780320863,25.0,10.747451509269013,13,,,,,,1700,15,2
1565,1080.0,1080.0,1260.0,33.98586707661858,9.179280948796986,24.052740419021273,13,,,,,,1700,15,2
1566,1080.0,1260.0,1440.0,45.18618228419579,3.9037877265627685,2.152227188601804,13,,,,,,1700,15,2
1567,1260.0,1440.0,1620.0,38.347442243146666,44.34666573023378,15.30020061469107,13,,,,,,1700,15,2
1568,1440.0,1620.0,1620.0,16.754313494573125,40.09218261285241,0.0,13,,,,,,1700,15,2
1569,1440.0,1620.0,1800.0,16.666666666666668,0.0,15.83878316262144,14,,,,,,1700,15,2
1570,1440.0,1800.0,1980.0,20.310532051064456,9.295465953562143,20.402812687060152,13,,,,,,1700,15,2
1571,1800.0,1980.0,2340.0,12.31429540901369,1.3335345008897548,22.70887476590057,14,,,,,,1700,15,2
1572,1980.0,2340.0,2340.0,26.13588199390809,49.956429879108555,0.0,14,,,,,,1700,15,2
1573,1980.0,2340.0,2880.0,35.34348883942281,0.0,18.97181472440934,13,,,,,,1700,15,2
1574,2160.0,2340.0,2880.0,22.451239488134433,0.0,0.0,14,,,,,,1700,15,2
1575,2340.0,2700.0,2880.0,38.330865292762915,42.05871280075257,0.0,14,,,,,,1700,15,2
1576,2700.0,2700.0,3240.0,17.821407777023524,0.0,22.177855336652403,14,,,,,,1700,15,2
1577,2700.0,2700.0,3240.0,16.666666666666668,0.0,0.0,14,,,,,,1700,15,2
1578,2880.0,2880.0,3420.0,51.43174459980552,6.344231548700918,13.738611346464799,14,,,,,,1700,15,2
1579,180.0,180.0,180.0,16.963127213163414,11.666372331075081,8.90253540926551,14,,,,,,1700,15,2
1580,180.0,180.0,360.0,12.517486882567633,0.0,15.637310726303136,14,,,,,,1700,15,2
1581,540.0,540.0,540.0,20.856420479875244,20.204336801538147,15.066756009143015,14,,,,,,1700,15,2
1582,720.0,720.0,900.0,33.21919654524663,8.426907742079948,29.808555710087603,13,,,,,,1700,15,2
1583,720.0,900.0,1080.0,17.423109591857155,25.59723057989345,8.516744201256188,13,,,,,,1700,15,2
1584,900.0,900.0,1260.0,38.48340461069787,0.0,9.416936281483382,15,,,,,,1700,15,2
1585,1080.0,1080.0,1260.0,51.00876871781944,18.66174804754337,0.0,16,,,,,,1700,15,2
1586,1080.0,1260.0,1800.0,60.52942403592473,13.574509208410745,39.56009452295651,15,,,,,,1700,15,2
1587,1080.0,1440.0,1800.0,62.87650812063627,20.0548534957818,0.0,15,,,,,,1700,15,2
1588,1260.0,1620.0,1800.0,37.23498716241996,17.46121348647307,0.0,15,,,,,,1700,15,2
1589,1260.0,1980.0,2340.0,33.333333333333336,21.15419901119253,54.694887659593405,15,,,,,,1700,15,2
1590,1260.0,1980.0,2340.0,29.30660013640818,0.0,0.0,14,,,,,,1700,15,2
1591,1260.0,2340.0,2700.0,16.666666666666668,24.366166905650744,26.904587213887982,14,,,,,,1700,15,2
1592,1260.0,2340.0,2700.0,0.0,0.0,0.0,14,,,,,,1700,15,2
1593,1440.0,2340.0,3060.0,8.110861145390421,0.0,20.619106433233963,13,,,,,,1700,15,2
1594,1440.0,2880.0,3060.0,0.0,40.17330161368591,0.0,15,,,,,,1700,15,2
1595,1620.0,2880.0,3240.0,28.206832000216764,0.0,2.543813357874569,15,,,,,,1700,15,2
1596,1620.0,3240.0,3420.0,25.51662015216228,14.074898663767499,15.812677849370024,15,,,,,,1700,15,2
1597,1800.0,3420.0,3600.0,37.67204636619302,6.817578336818997,2.075531455216151,15,,,,,,1700,15,2
1598,1980.0,3600.0,3780.0,36.90512221550838,11.817294117804522,15.535302022688787,15,,,,,,1700,15,2
1599,0.0,0.0,0.0,72.42508441593525,0.0,0.0,16,,,,,,1700,15,2
1600,180.0,540.0,360.0,55.60349939200554,38.63121736127937,22.29974128617111,16,,,,,,1700,15,2
1601,180.0,720.0,540.0,53.7159820382044,8.435719841531863,3.320219361967247,15,,,,,,1700,15,2
1602,180.0,1080.0,540.0,50.0,21.08080427940422,0.0,15,,,,,,1700,15,2
1603,540.0,1260.0,720.0,44.447802866322185,17.870412172800343,18.541884593400937,15,,,,,,1700,15,2
1604,540.0,1620.0,1080.0,50.325750325748686,18.524452635142552,26.80394250741453,15,,,,,,1700,15,2
1605,540.0,1800.0,1080.0,61.23014108241781,0.13062986365071083,0.0,14,,,,,,1700,15,2
1606,720.0,1980.0,1440.0,35.06648685756014,30.61572512665407,28.317433255794338,14,,,,,,1700,15,2
1607,900.0,2160.0,1440.0,24.280814039468623,8.57717434062124,0.0,14,,,,,,1700,15,2
1608,900.0,2520.0,1620.0,29.09297191585362,23.2310076557269,13.829440415270255,14,,,,,,1700,15,2
1609,1080.0,2880.0,1620.0,18.528748219652396,25.87511906410782,0.0,14,,,,,,1700,15,2
1610,1260.0,2880.0,1800.0,5.68185823794541,0.0,13.184696922614117,14,,,,,,1700,15,2
1611,1440.0,3060.0,1980.0,41.08050414456935,7.220223938657,14.91433238004447,14,,,,,,1700,15,2
1612,1620.0,3420.0,2340.0,13.833066413273324,22.585905677834717,31.005381334155874,13,,,,,,1700,15,2
1613,1620.0,3600.0,2340.0,6.594327875817878,48.44109619726851,0.0,13,,,,,,1700,15,2
1614,1980.0,3780.0,2880.0,28.901885373841196,27.43194104185136,53.74766624424107,12,,,,,,1700,15,2
1615,1980.0,3780.0,2880.0,0.0,25.0,0.0,12,,,,,,1700,15,2
1616,2160.0,3960.0,3240.0,33.75077470722848,42.963588253712715,22.71138234556626,13,,,,,,1700,15,2
1617,2520.0,4320.0,3420.0,17.53570316287778,22.192877857702342,25.79013111930332,13,,,,,,1700,15,2
1618,2520.0,4320.0,3420.0,22.699388015932225,0.0,0.0,14,,,,,,1700,15,2
1619,180.0,360.0,360.0,21.62824882714934,23.79946710366312,20.363281032450686,14,,,,,,1700,15,2
1620,360.0,540.0,360.0,5.695240681192597,21.591521072775777,0.0,14,,,,,,1700,15,2
1621,540.0,900.0,720.0,11.788595655480094,13.35352965305674,34.51264396529344,13,,,,,,1700,15,2
1622,720.0,1080.0,720.0,26.42737591374574,12.735279713865566,0.0,13,,,,,,1700,15,2
1623,1080.0,1260.0,720.0,14.306529772875365,10.378691956833563,0.0,13,,,,,,1700,15,2
1624,1080.0,1620.0,1260.0,0.5575203324345542,25.849160915345237,29.630253379802223,14,,,,,,1700,15,2
1625,1080.0,1800.0,1260.0,15.519226157653065,4.215305696055793,0.0,14,,,,,,1700,15,2
1626,1440.0,2160.0,1440.0,36.63768299464891,22.704339400303297,14.500891655908768,13,,,,,,1700,15,2
1627,1620.0,2340.0,1800.0,7.79453878340064,17.064053034476956,49.45322201563916,13,,,,,,1700,15,2
1628,1800.0,2520.0,1980.0,8.592688280089078,14.938161492801783,14.600847728221803,13,,,,,,1700,15,2
1629,1980.0,2700.0,2160.0,18.237230112223795,13.742365954755087,15.610891859061363,12,,,,,,1700,15,2
1630,2160.0,2880.0,2340.0,22.680435212191696,10.075683337072405,23.446792189126125,13,,,,,,1700,15,2
1631,2340.0,3240.0,2520.0,30.288056923495787,43.750065918447945,13.385930629632034,13,,,,,,1700,15,2
1632,2520.0,3240.0,2880.0,8.036195374821395,0.0,28.348899216060392,12,,,,,,1700,15,2
1633,2700.0,3240.0,3060.0,21.36722342259721,0.0,19.96227667949218,12,,,,,,1700,15,2
1634,2880.0,3780.0,3240.0,25.69592729029182,31.730618257563492,16.359318334790867,12,,,,,,1700,15,2
1635,3060.0,3780.0,3600.0,38.38117969415104,25.0,29.188879130871708,12,,,,,,1700,15,2
1636,3240.0,3780.0,3780.0,17.18588179397405,25.0,18.14071975556999,12,,,,,,1700,15,2
1637,3240.0,3960.0,4140.0,0.0,11.873353521235686,9.775141930405576,12,,,,,,1700,15,2
1638,3600.0,4140.0,4320.0,43.50588487831146,7.218002395853773,13.977249111493014,12,,,,,,1700,15,2
1639,180.0,360.0,0.0,16.998225513301197,27.197320213281273,0.0,12,,,,,,1700,15,2
1640,180.0,540.0,540.0,16.666666666666668,15.492633036143388,37.4500629161048,13,,,,,,1700,15,2
1641,540.0,540.0,540.0,28.084627962967563,0.0,0.0,14,,,,,,1700,15,2
1642,720.0,720.0,900.0,26.558698109132212,17.445647582934498,14.873246180892844,14,,,,,,1700,15,2
1643,720.0,720.0,1080.0,28.349878041941185,0.0,29.79334465710508,14,,,,,,1700,15,2
1644,720.0,900.0,1260.0,12.004454890609395,19.16381239848306,3.333984180145914,13,,,,,,1700,15,2
1645,1080.0,1260.0,1620.0,27.692371418496958,31.313562412952933,10.896163778867654,13,,,,,,1700,15,2
1646,1080.0,1260.0,1620.0,26.752599222557667,0.0,0.0,13,,,,,,1700,15,2
1647,1080.0,1980.0,1620.0,16.666666666666668,67.41512205013578,0.0,13,,,,,,1700,15,2
1648,1440.0,1980.0,1980.0,16.318402550822004,0.0,18.536640200356185,13,,,,,,1700,15,2
1649,1620.0,2160.0,1980.0,31.629902337920157,7.84484551679725,0.0,13,,,,,,1700,15,2
1650,1620.0,2520.0,1980.0,26.880038611667107,28.995079462868034,0.0,13,,,,,,1700,15,2
1651,1980.0,2700.0,2340.0,15.711111036576616,16.72925130424119,24.656522182522167,13,,,,,,1700,15,2
1652,2160.0,2880.0,2340.0,24.408435238073405,30.194331964167986,0.0,12,,,,,,1700,15,2
1653,2160.0,3060.0,2520.0,16.666666666666668,16.869870874802473,14.765636683190072,12,,,,,,1700,15,2
1654,2520.0,3060.0,2700.0,10.758999945672562,0.0,20.606819178692604,12,,,,,,1700,15,2
1655,2520.0,3240.0,3060.0,16.666666666666668,4.577907922396207,36.72858405820989,12,,,,,,1700,15,2
1656,2700.0,3600.0,3240.0,40.94515902043364,29.167171572987627,0.06331031196774954,12,,,,,,1700,15,2
1657,2880.0,3600.0,3420.0,13.645217115958985,25.0,9.669815622040309,12,,,,,,1700,15,2
1658,3240.0,3780.0,3600.0,14.353120767373184,16.56898732769605,8.25528962172181,12,,,,,,1700,15,2
1659,0.0,180.0,360.0,0.0,14.95725377902204,35.40125214103682,12,,,,,,1700,15,2
1660,180.0,540.0,360.0,25.602730201501345,22.79404441829911,0.0,13,,,,,,1700,15,2
1661,180.0,540.0,900.0,32.40555920610859,0.0,35.448514229907836,13,,,,,,1700,15,2
1662,360.0,720.0,900.0,0.6502849325064138,16.23635115771549,0.0,12,,,,,,1700,15,2
1663,720.0,720.0,1080.0,24.298184882578273,0.0,18.64161610768254,12,,,,,,1700,15,2
1664,720.0,720.0,1260.0,15.832132517311948,0.0,18.074778942142682,12,,,,,,1700,15,2
1665,1080.0,1440.0,1620.0,5.524875423354085,66.07464383978368,15.484312189081114,14,,,,,,1700,15,2
1666,1260.0,1440.0,1620.0,6.3020405484924895,0.0,0.0,15,,,,,,1700,15,2
1667,1260.0,1800.0,1800.0,17.519783761421575,15.71951277026642,16.84762896796504,14,,,,,,1700,15,2
1668,1260.0,2160.0,1980.0,30.51000090949098,29.18821423047575,2.685971937701955,14,,,,,,1700,15,2
1669,1620.0,2160.0,2160.0,15.434685738394668,0.0,14.569457070221384,14,,,,,,1700,15,2
1670,1800.0,2520.0,2160.0,13.360074621095919,14.047348060165632,0.0,13,,,,,,1700,15,2
1671,1980.0,2880.0,2340.0,38.54818639921026,22.581665726704614,11.141685775843749,14,,,,,,1700,15,2
1672,2160.0,2880.0,2700.0,37.3003311125899,0.0,41.506987245391734,14,,,,,,1700,15,2
1673,2160.0,3060.0,2880.0,43.965542251760326,10.448104218710341,12.732134942643825,13,,,,,,1700,15,2
1674,2340.0,3420.0,3060.0,35.16633185455854,23.0278721026707,8.08566626690208,13,,,,,,1700,15,2
1675,2520.0,3420.0,3420.0,27.14060830140852,0.0,37.15557872849331,13,,,,,,1700,15,2
1676,2520.0,3600.0,3420.0,12.81481776406205,10.487365959289718,0.0,12,,,,,,1700,15,2
1677,2880.0,3960.0,3960.0,12.330070295236814,8.484192894400167,50.54904912110487,12,,,,,,1700,15,2
1678,3060.0,4140.0,3960.0,27.974087801381604,45.29197574772752,0.0,12,,,,,,1700,15,2
1679,0.0,180.0,180.0,33.14855394329849,15.456477772005428,3.2334813488811656,12,,,,,,1700,15,2
1680,180.0,360.0,360.0,22.032330511209846,7.041960186757024,16.771368556237576,12,,,,,,1700,15,2
1681,360.0,720.0,360.0,13.99339088460844,25.061904147412406,0.0,11,,,,,,1700,15,2
1682,540.0,900.0,540.0,39.9167397713768,20.506074892966808,17.696468191616077,12,,,,,,1700,15,2
1683,900.0,1080.0,720.0,28.876253906605598,7.324175355239504,23.752693678496446,12,,,,,,1700,15,2
1684,900.0,1260.0,900.0,1.5800825007393844,12.089978906010401,2.8156755080544826,12,,,,,,1700,15,2
1685,1080.0,1620.0,900.0,21.97924067547774,24.84997005339551,0.0,12,,,,,,1700,15,2
1686,1440.0,1800.0,1260.0,17.121582260536645,7.236851902860053,27.01590763504858,12,,,,,,1700,15,2
1687,1440.0,1800.0,1440.0,24.7869305566572,0.0,14.392711622917886,11,,,,,,1700,15,2
1688,1800.0,2340.0,1620.0,26.174838292183722,46.870419075969494,20.871638600048453,11,,,,,,1700,15,2
1689,1800.0,2340.0,1800.0,3.0045915148055733,0.0,0.8120289903975694,11,,,,,,1700,15,2
1690,1980.0,2340.0,1980.0,15.918596076786192,0.0,17.619095611826197,11,,,,,,1700,15,2
1691,2340.0,2700.0,1980.0,28.901557628137198,20.180250147666356,0.0,11,,,,,,1700,15,2
1692,2340.0,2700.0,2340.0,20.599866594087263,0.0,22.45840405119755,11,,,,,,1700,15,2
1693,2340.0,2700.0,2340.0,61.309504035428596,0.0,0.0,11,,,,,,1700,15,2
1694,2520.0,2700.0,2700.0,43.73938688250215,0.0,15.790302874514358,11,,,,,,1700,15,2
1695,2700.0,3240.0,2700.0,28.979794801477965,34.30265268806352,0.0,11,,,,,,1700,15,2
1696,2880.0,3240.0,2880.0,40.62971544010073,25.0,6.770791051326341,11,,,,,,1700,15,2
1697,2880.0,3420.0,3240.0,33.333333333333336,9.75888693112097,11.906906133397873,11,,,,,,1700,15,2
1698,3240.0,3600.0,3240.0,36.36921763691513,17.5300046468692,33.333333333333336,11,,,,,,1700,15,2
1699,0.0,180.0,180.0,16.666666666666668,8.894054474689028,23.787832685449455,11,,,,,,1700,15,2
1700,0.0,540.0,360.0,26.230304900551953,35.26424752701587,4.234694843133487,11,,,,,,1700,15,2
1701,360.0,720.0,540.0,12.7640792917911,13.24828232449704,15.825171849261702,11,,,,,,1700,15,2
1702,360.0,900.0,720.0,0.12794148998030627,3.0485052476819874,25.38659070828544,11,,,,,,1700,15,2
1703,360.0,1080.0,720.0,10.933792284595256,15.952389849525161,0.0,11,,,,,,1700,15,2
1704,540.0,1620.0,1080.0,11.394491211225008,49.02579629710999,47.92510816244734,11,,,,,,1700,15,2
1705,900.0,1620.0,1080.0,24.008059585783787,25.0,0.0,12,,,,,,1700,15,2
1706,1080.0,1800.0,1440.0,35.10913027915876,10.45454242289452,15.930315541375725,11,,,,,,1700,15,2
1707,1260.0,2160.0,1620.0,41.76107100313023,18.097075498394588,13.433618543353987,11,,,,,,1700,15,2
1708,1260.0,2160.0,1620.0,37.329618456169555,0.0,0.0,11,,,,,,1700,15,2
1709,1260.0,2340.0,1980.0,45.194845553411746,9.619918307384978,42.07134670339201,10,,,,,,1700,15,2
1710,1620.0,2700.0,2160.0,55.23117620189547,29.670993410138635,13.721282027586312,11,,,,,,1700,15,2
1711,1620.0,2880.0,2160.0,25.13967319529608,25.0,0.0,12,,,,,,1700,15,2
1712,1620.0,2880.0,2520.0,0.0,25.0,36.57159520586598,12,,,,,,1700,15,2
1713,2160.0,2880.0,2700.0,27.782952846109765,25.0,18.56318839835846,11,,,,,,1700,15,2
1714,2160.0,3240.0,2880.0,7.0961959087298965,22.23511603872339,5.76278457550264,11,,,,,,1700,15,2
1715,2160.0,3420.0,3060.0,14.491561093738406,23.293077049618205,31.519105566295973,11,,,,,,1700,15,2
1716,2520.0,3780.0,3060.0,33.85137174658439,51.88008557877879,0.0,11,,,,,,1700,15,2
1717,2700.0,3780.0,3420.0,6.182808193155627,25.0,24.75705740336404,11,,,,,,1700,15,2
1718,2700.0,4140.0,3420.0,0.0,9.95871507206516,0.0,11,,,,,,1700,15,2
1719,180.0,0.0,180.0,29.645890461385232,0.0,10.806146414749188,12,,,,,,1700,15,2
1720,360.0,180.0,360.0,6.421050923476439,24.331821518848074,16.095282044595177,12,,,,,,1700,15,2
1721,540.0,360.0,360.0,31.53925265921771,6.557185616907191,0.0,11,,,,,,1700,15,2
1722,540.0,720.0,720.0,5.594991219466768,11.249576365770508,41.697353495434676,11,,,,,,1700,15,2
1723,1080.0,720.0,900.0,27.756828797407707,0.0,21.944714468691018,11,,,,,,1700,15,2
1724,1080.0,1260.0,1080.0,6.114975361856523,40.17256484009408,7.7564401885789875,11,,,,,,1700,15,2
1725,1080.0,1260.0,1440.0,20.61649513187452,0.0,18.56344573060748,11,,,,,,1700,15,2
1726,1440.0,1440.0,1440.0,15.506341915670419,6.7635796923866565,0.0,11,,,,,,1700,15,2
1727,1620.0,1800.0,1800.0,11.12192543561529,25.33799903580416,19.381692601367224,11,,,,,,1700,15,2
1728,1620.0,1800.0,1980.0,25.7368824990787,25.0,10.557179814251564,11,,,,,,1700,15,2
1729,1980.0,1980.0,2340.0,23.91853748345814,20.186322415793256,23.471030730168724,12,,,,,,1700,15,2
1730,2160.0,2160.0,2340.0,19.973230436558726,12.37883422448931,0.0,12,,,,,,1700,15,2
1731,2160.0,2340.0,2700.0,43.67971143911215,6.903136277213662,18.30384018209467,11,,,,,,1700,15,2
1732,2160.0,2520.0,2880.0,23.6400640433241,21.36203489998252,28.400103454100645,12,,,,,,1700,15,2
1733,2340.0,2700.0,3060.0,19.91127220718454,7.6101839565978935,16.318638223613863,12,,,,,,1700,15,2
1734,2520.0,3240.0,3240.0,31.09496212598515,25.610157979025416,21.39866207126791,13,,,,,,1700,15,2
1735,2520.0,3240.0,3600.0,34.70203697485962,25.0,24.685053195791323,12,,,,,,1700,15,2
1736,2700.0,3420.0,3780.0,37.27728578771045,8.411774111101522,9.465213320527255,12,,,,,,1700,15,2
1737,2880.0,3780.0,3780.0,44.8561787786654,24.413089536773214,0.0,12,,,,,,1700,15,2
1738,2880.0,3780.0,4140.0,23.72510763863526,0.0,13.380381915120173,12,,,,,,1700,15,2
1739,0.0,180.0,180.0,13.133620243475738,8.26626513642168,15.973286700060877,12,,,,,,1700,15,2
1740,180.0,540.0,180.0,21.738945822437472,17.696837442059632,0.0,12,,,,,,1700,15,2
1741,180.0,720.0,720.0,16.666666666666668,32.649668766481454,56.314437331479894,12,,,,,,1700,15,2
1742,540.0,900.0,720.0,35.29156190198819,1.0616114810545696,0.0,12,,,,,,1700,15,2
1743,540.0,1260.0,1080.0,40.14266001986092,29.149571864877544,22.76483128092271,12,,,,,,1700,15,2
1744,540.0,1260.0,1260.0,12.384309428099035,25.0,11.322984951289072,13,,,,,,1700,15,2
1745,900.0,1260.0,1440.0,28.625901305872503,25.0,2.2060858025270136,14,,,,,,1700,15,2
1746,1080.0,1440.0,1620.0,25.555410625126267,34.56498574597049,19.244193409084193,13,,,,,,1700,15,2
1747,1260.0,1620.0,1800.0,13.321139521394798,42.50307872724193,2.6966676919983,14,,,,,,1700,15,2
1748,1620.0,1620.0,1980.0,25.666510302664847,50.0,5.27536051822608,14,,,,,,1700,15,2
1749,1620.0,1620.0,2160.0,3.6848203852665997,50.0,3.6956077062692807,14,,,,,,1700,15,2
1750,1620.0,1800.0,2340.0,31.353466164083937,37.48477715848253,15.601196016321714,13,,,,,,1700,15,2
1751,1800.0,1800.0,2700.0,15.095737532086181,25.0,23.912496481633145,13,,,,,,1700,15,2
1752,2160.0,1800.0,2880.0,11.897829305022848,0.0,14.055689609729901,12,,,,,,1700,15,2
1753,2160.0,2160.0,2880.0,12.098140673871663,22.26270388212015,0.0,14,,,,,,1700,15,2
1754,2340.0,2340.0,3240.0,34.89478275001071,7.327167250161892,18.527615377699174,14,,,,,,1700,15,2
1755,2700.0,2340.0,3240.0,6.434195759629802,0.0,0.0,13,,,,,,1700,15,2
1756,2700.0,2880.0,3420.0,11.325734586531174,4.894089992694717,1.5664725016904413,14,,,,,,1700,15,2
1757,2880.0,3060.0,3600.0,20.403790619176714,82.71077045901052,12.979979627440722,14,,,,,,1700,15,2
1758,2880.0,3060.0,3780.0,1.8988630146585213,50.0,12.106069905591236,14,,,,,,1700,15,2
1759,180.0,0.0,180.0,28.24555790420315,25.0,4.2271995448118105,14,,,,,,1700,15,2
1760,540.0,360.0,360.0,24.701305958952464,32.15607800846101,12.376389773021401,14,,,,,,1700,15,2
1761,720.0,360.0,720.0,4.404332853459891,25.0,13.580901790275371,15,,,,,,1700,15,2
1762,720.0,720.0,900.0,16.666666666666668,28.28369420111585,1.202758206022736,14,,,,,,1700,15,2
1763,900.0,720.0,900.0,25.46630567332689,0.0,0.0,14,,,,,,1700,15,2
1764,1260.0,1080.0,1260.0,18.994433866426636,37.55591031177232,23.332598320674453,14,,,,,,1700,15,2
1765,1260.0,1080.0,1260.0,26.527203404915173,0.0,0.0,15,,,,,,1700,15,2
1766,1260.0,1080.0,1260.0,41.43843335699179,0.0,0.0,14,,,,,,1700,15,2
1767,1440.0,1440.0,1800.0,14.870513496229401,27.898361831449847,53.77837061106069,14,,,,,,1700,15,2
