Step,Upstream Flow,Merging Area Flow,Downstream Flow,Upstream Occupancy,Merging Area Occupancy,Downstream Occupancy,Queue Length,TTTD,Sum Delay Sq,Total Waiting Time,Total Delay,Total Volume,Metering Rate,Green Time,Red Time
590,1620.0,1800.0,2520.0,3.2392153377145405,0.0,7.510161423594279,4,,,,,,1099.208411493033,12,5
591,1620.0,2160.0,2700.0,31.42732493903016,9.980774956699179,15.840011832191673,5,,,,,,1099.208411493033,12,5
592,1800.0,2340.0,2880.0,14.628503075274088,60.64241969346824,21.56823502376331,4,,,,,,1099.208411493033,12,5
593,2160.0,2340.0,3060.0,18.27489123592348,0.0,18.255622836219725,4,,,,,,1099.208411493033,12,5
594,2160.0,2520.0,3420.0,38.18145188136176,1.264053154005751,39.747442348758945,4,,,,,,1099.208411493033,12,5
595,2520.0,2700.0,3600.0,22.77175532708687,15.210963926489285,6.8099058198299645,4,,,,,,1099.208411493033,12,5
596,2520.0,2700.0,3780.0,33.333333333333336,0.0,3.1665066864547953,4,,,,,,1099.208411493033,12,5
597,2700.0,3240.0,4140.0,22.674461434621662,36.88211101290619,22.21640529032432,4,,,,,,1099.208411493033,12,5
598,2880.0,3420.0,4140.0,17.875621263524028,34.18095110057777,0.0,5,,,,,,1099.208411493033,12,5
599,180.0,360.0,180.0,31.66002680251836,8.496636959512216,12.698407085774003,5,,,,,,1099.208411493033,12,5
600,180.0,360.0,360.0,47.402378623407536,25.0,7.4067966378341525,5,,,,,,781.8117716704658,9,8
601,360.0,540.0,360.0,62.341818427332406,2.8954513327960285,0.0,5,,,,,,781.8117716704658,9,8
602,360.0,720.0,540.0,33.333333333333336,7.377593978981167,33.333333333333336,4,,,,,,781.8117716704658,9,8
603,360.0,900.0,720.0,10.813516772729296,22.179778688828833,17.508034744821543,4,,,,,,781.8117716704658,9,8
604,540.0,1260.0,720.0,10.310310011713378,29.427167702789347,0.0,4,,,,,,781.8117716704658,9,8
605,900.0,1260.0,900.0,20.80817773603106,0.0,19.890308864773942,4,,,,,,781.8117716704658,9,8
606,900.0,1620.0,1080.0,21.171398351070064,19.212676005079743,14.187272331700266,5,,,,,,781.8117716704658,9,8
607,1080.0,1620.0,1260.0,28.997800555487174,0.0,11.479518857500656,5,,,,,,781.8117716704658,9,8
608,1080.0,1800.0,1620.0,24.166387566545684,0.10377322699923752,34.752580778085,4,,,,,,781.8117716704658,9,8
609,1620.0,2160.0,1800.0,16.66852420467156,64.39658192705622,4.776033178533605,4,,,,,,781.8117716704658,9,8
610,1620.0,2160.0,1980.0,1.0791486747507406,0.0,2.755209810895091,4,,,,,,781.8117716704658,9,8
611,1800.0,2340.0,2160.0,6.887664807192095,8.340653935744058,18.066414383978707,4,,,,,,781.8117716704658,9,8
612,1980.0,2520.0,2340.0,13.235526563079247,4.360436319944938,6.395645921710032,4,,,,,,781.8117716704658,9,8
613,1980.0,2700.0,2520.0,27.82355981498199,19.73877795095973,20.748859734362668,5,,,,,,781.8117716704658,9,8
614,2340.0,2880.0,2880.0,25.33112293823668,12.416214959520744,20.9419364770838,5,,,,,,781.8117716704658,9,8
615,2340.0,3060.0,2880.0,46.67267686212805,10.22177310536847,0.0,5,,,,,,781.8117716704658,9,8
616,2520.0,3420.0,3240.0,42.10767370091162,11.564813580073974,54.36506451689714,5,,,,,,781.8117716704658,9,8
617,2700.0,3600.0,3420.0,31.405045189484326,1.224226660781369,18.790265306248937,5,,,,,,781.8117716704658,9,8
618,2700.0,3960.0,3600.0,17.380186096770938,39.54201818131651,10.14729692695179,5,,,,,,781.8117716704658,9,8
619,540.0,180.0,360.0,26.231239439319626,36.097740556110125,43.30378791595422,5,,,,,,781.8117716704658,9,8
620,540.0,180.0,540.0,34.72732885583506,0.0,3.850723138941703,6,,,,,,587.8042086664009,6,11
621,540.0,180.0,540.0,6.01713742490233,0.0,0.0,6,,,,,,587.8042086664009,6,11
622,900.0,540.0,900.0,16.46167445657814,34.75424957013615,21.449335095167044,5,,,,,,587.8042086664009,6,11
623,1080.0,720.0,900.0,31.723202979009102,23.609754193515187,0.0,5,,,,,,587.8042086664009,6,11
624,1080.0,900.0,1080.0,24.701488321551324,5.865177760415463,18.85467620510326,5,,,,,,587.8042086664009,6,11
625,1260.0,1260.0,1260.0,25.668344125394544,31.548920075414344,12.133254674589958,5,,,,,,587.8042086664009,6,11
626,1440.0,1260.0,1620.0,55.24451224194422,0.0,48.05344537876787,5,,,,,,587.8042086664009,6,11
627,1440.0,1620.0,1620.0,23.209132143479867,28.415662419601517,0.0,6,,,,,,587.8042086664009,6,11
628,1620.0,1620.0,1980.0,45.51810241022736,0.0,29.15458537114546,6,,,,,,587.8042086664009,6,11
629,1620.0,1800.0,2160.0,5.217802486555456,18.230414291102193,25.77174522166767,6,,,,,,587.8042086664009,6,11
630,1980.0,2160.0,2520.0,27.79916668143869,31.10946011773592,19.925806254521678,6,,,,,,587.8042086664009,6,11
631,2160.0,2160.0,2520.0,22.4037256791064,0.0,0.0,6,,,,,,587.8042086664009,6,11
632,2160.0,2340.0,2880.0,3.450420157495652,7.158959380151941,20.074998204518124,6,,,,,,587.8042086664009,6,11
633,2160.0,2520.0,3060.0,14.737041366187972,2.8694967631849977,17.389131133711544,6,,,,,,587.8042086664009,6,11
634,2520.0,2520.0,3060.0,18.486889388289757,0.0,0.0,7,,,,,,587.8042086664009,6,11
635,2700.0,2700.0,3240.0,34.70970402423935,14.031180111649633,15.642459534554595,7,,,,,,587.8042086664009,6,11
636,2880.0,3060.0,3420.0,40.034471807528384,35.199298034507365,23.84027057280491,7,,,,,,587.8042086664009,6,11
637,3060.0,3420.0,3600.0,12.152690647616282,15.041906338618105,9.491790589693968,7,,,,,,587.8042086664009,6,11
638,3240.0,3420.0,3600.0,38.519425292465336,0.0,0.0,7,,,,,,587.8042086664009,6,11
639,180.0,360.0,0.0,11.107099524006495,22.294144848925157,0.0,7,,,,,,587.8042086664009,6,11
640,360.0,540.0,0.0,0.4546831423169806,20.076962206874782,0.0,7,,,,,,516.54178509042,6,11
641,540.0,540.0,540.0,14.511290333825855,0.0,38.27149662102253,7,,,,,,516.54178509042,6,11
642,540.0,1080.0,540.0,26.144658011230604,19.469325886635147,0.0,7,,,,,,516.54178509042,6,11
643,900.0,1080.0,720.0,31.681930323829494,0.0,8.568786051993508,7,,,,,,516.54178509042,6,11
644,900.0,1080.0,900.0,8.825188485546201,0.0,21.195455631770226,7,,,,,,516.54178509042,6,11
645,1260.0,1620.0,900.0,39.024612459136655,32.47976868013609,0.0,7,,,,,,516.54178509042,6,11
646,1440.0,1620.0,1080.0,9.40995724775083,0.0,17.467872450254163,7,,,,,,516.54178509042,6,11
647,1440.0,1800.0,1440.0,10.050657825708717,9.137348057393524,18.558397810219656,7,,,,,,516.54178509042,6,11
648,1980.0,2160.0,1440.0,14.021909692718282,17.751312868051627,33.333333333333336,8,,,,,,516.54178509042,6,11
649,1980.0,2160.0,1620.0,21.63253784101092,0.0,18.03403458354751,8,,,,,,516.54178509042,6,11
650,2160.0,2520.0,1800.0,26.657679907854497,25.058133529515203,22.212919782153524,8,,,,,,516.54178509042,6,11
651,2520.0,2520.0,2160.0,11.07148787538108,0.0,26.858995686673854,8,,,,,,516.54178509042,6,11
652,2520.0,2880.0,2160.0,32.600071921501694,22.144906615682203,0.0,8,,,,,,516.54178509042,6,11
653,2700.0,3240.0,2160.0,29.544056983822504,28.069133096647647,0.0,8,,,,,,516.54178509042,6,11
654,2880.0,3240.0,2340.0,23.26068200374228,0.0,21.645431783322994,8,,,,,,516.54178509042,6,11
655,3060.0,3780.0,2520.0,2.736115201165982,22.37542169272615,15.670519894126755,8,,,,,,516.54178509042,6,11
656,3240.0,3780.0,2700.0,22.145909361303968,0.0,16.010214204478263,9,,,,,,516.54178509042,6,11
657,3240.0,3960.0,2880.0,44.87821593756394,10.184972376555379,25.597571909846312,9,,,,,,516.54178509042,6,11
658,3600.0,4140.0,3240.0,18.184086006793148,5.2250488641846005,21.604150857513105,9,,,,,,516.54178509042,6,11
659,180.0,180.0,0.0,25.23957176773024,4.354277572255683,0.0,9,,,,,,516.54178509042,6,11
660,360.0,180.0,180.0,20.642925678621776,0.0,10.588304209594904,9,,,,,,571.9989969013009,6,11
661,540.0,180.0,540.0,13.203597880292742,0.0,63.02873300883979,9,,,,,,571.9989969013009,6,11
662,720.0,360.0,540.0,39.57330406524685,16.06303889044227,0.0,8,,,,,,571.9989969013009,6,11
663,900.0,540.0,720.0,8.554110886425784,12.600975727249875,17.864773222909964,8,,,,,,571.9989969013009,6,11
664,1080.0,720.0,1080.0,32.633263574102024,3.3878822213921467,29.35442289542986,9,,,,,,571.9989969013009,6,11
665,1260.0,900.0,1260.0,48.19503563985753,12.752159408336183,14.436767335193204,9,,,,,,571.9989969013009,6,11
666,1260.0,1080.0,1260.0,21.994955278421457,17.26278460569972,0.0,9,,,,,,571.9989969013009,6,11
667,1440.0,1260.0,1620.0,42.65065426308562,4.484647935231578,23.26508386090988,9,,,,,,571.9989969013009,6,11
668,1440.0,1440.0,1800.0,23.436298738012812,3.0395446285041317,18.711431832192222,9,,,,,,571.9989969013009,6,11
669,1620.0,1440.0,2160.0,13.201933304573762,0.0,7.53461082300646,9,,,,,,571.9989969013009,6,11
670,1980.0,1620.0,2340.0,33.760657751527866,15.911921874177892,15.94909744752234,9,,,,,,571.9989969013009,6,11
671,1980.0,1800.0,2520.0,7.635115211051395,19.30016986472367,2.0690949727774446,9,,,,,,571.9989969013009,6,11
672,2340.0,1800.0,2880.0,12.234219929295401,25.0,32.22731498158282,10,,,,,,571.9989969013009,6,11
673,2340.0,2160.0,2880.0,14.398278524390662,35.07881279347771,0.0,10,,,,,,571.9989969013009,6,11
674,2520.0,2160.0,3420.0,24.50835856829296,25.0,18.317187332218055,10,,,,,,571.9989969013009,6,11
675,2700.0,2520.0,3600.0,9.879808857910652,40.22020735083629,6.2440648571055135,10,,,,,,571.9989969013009,6,11
676,2880.0,2520.0,3600.0,22.177877048566568,50.0,0.0,10,,,,,,571.9989969013009,6,11
677,3240.0,2520.0,3780.0,27.840424595117003,25.0,15.567698395102525,10,,,,,,571.9989969013009,6,11
678,3240.0,2700.0,3960.0,24.99188148036069,39.8602818604644,16.235109400520287,11,,,,,,571.9989969013009,6,11
679,180.0,180.0,180.0,43.02984121775353,2.7459633803459838,22.32567694965155,11,,,,,,571.9989969013009,6,11
680,180.0,360.0,360.0,29.549620469111915,36.4334315855956,0.3378921200843858,11,,,,,,524.445256125018,6,11
681,360.0,360.0,540.0,31.05264776447522,0.0,14.654046944349375,11,,,,,,524.445256125018,6,11
682,540.0,540.0,540.0,8.410160923458912,9.828856932551844,0.0,10,,,,,,524.445256125018,6,11
683,540.0,900.0,1080.0,10.782081460221585,29.472535079710838,52.1765863492495,10,,,,,,524.445256125018,6,11
684,900.0,900.0,1080.0,26.176461861304762,0.0,0.0,10,,,,,,524.445256125018,6,11
685,1080.0,1080.0,1440.0,19.4744992921225,10.521275674310004,20.61739501713949,10,,,,,,524.445256125018,6,11
686,1080.0,1440.0,1440.0,31.155702586211948,31.904921326525937,0.0,11,,,,,,524.445256125018,6,11
687,1620.0,1620.0,1620.0,17.656936610063667,8.7416999825507,15.0083302830429,11,,,,,,524.445256125018,6,11
688,1620.0,1620.0,1800.0,0.6340188969128727,0.0,13.314845703246192,11,,,,,,524.445256125018,6,11
689,1800.0,2160.0,2160.0,8.527123641272283,16.20815533819382,21.390340355431665,11,,,,,,524.445256125018,6,11
690,1800.0,2160.0,2340.0,9.531774217534425,25.0,4.300914232051885,11,,,,,,524.445256125018,6,11
691,1980.0,2160.0,2700.0,18.068982070023292,0.0,21.884841989367487,11,,,,,,524.445256125018,6,11
692,2340.0,2520.0,2700.0,38.45006479763432,17.325582622527236,0.0,12,,,,,,524.445256125018,6,11
693,2340.0,2700.0,2880.0,32.25342330314523,3.8665487935190868,12.175655850323134,12,,,,,,524.445256125018,6,11
694,2520.0,2700.0,3060.0,46.167335793126085,0.0,19.81394486571162,12,,,,,,524.445256125018,6,11
695,2700.0,3060.0,3060.0,41.919225814170126,17.97926970427568,0.0,12,,,,,,524.445256125018,6,11
696,2700.0,3060.0,3240.0,23.621747241300756,0.0,15.667716957966604,12,,,,,,524.445256125018,6,11
697,2700.0,3420.0,3240.0,0.0,27.67717593821999,0.0,12,,,,,,524.445256125018,6,11
698,3060.0,3420.0,3420.0,16.98810865836246,0.0,14.37289727359333,12,,,,,,524.445256125018,6,11
699,0.0,180.0,0.0,30.668092113180972,10.294493982797803,0.0,13,,,,,,524.445256125018,6,11
700,180.0,540.0,180.0,22.610904763710476,33.83792709340128,15.389946438248595,13,,,,,,805.2961634708377,9,8
701,360.0,720.0,180.0,12.026827280070998,29.751724791293555,0.0,12,,,,,,805.2961634708377,9,8
702,540.0,720.0,360.0,28.058862494951125,0.0,12.938437214772117,12,,,,,,805.2961634708377,9,8
703,720.0,900.0,540.0,8.21035871475336,4.778648481240566,28.08466488728527,12,,,,,,805.2961634708377,9,8
704,900.0,1260.0,900.0,12.512345186632956,52.50131202407715,28.718717244066738,12,,,,,,805.2961634708377,9,8
705,900.0,1260.0,900.0,16.935779712648962,0.0,0.0,11,,,,,,805.2961634708377,9,8
706,1080.0,1260.0,1260.0,10.866074884190388,0.0,32.9660950224176,11,,,,,,805.2961634708377,9,8
707,1440.0,1800.0,1260.0,21.753953820388006,51.5597626530365,0.0,11,,,,,,805.2961634708377,9,8
708,1440.0,1800.0,1440.0,31.14874391448552,0.0,3.1937629618861743,12,,,,,,805.2961634708377,9,8
709,1980.0,1980.0,1620.0,26.210039191552898,0.5327682276401902,10.008606501276063,11,,,,,,805.2961634708377,9,8
710,1980.0,2160.0,1980.0,5.590318824158658,14.153961230204004,34.487840536837666,11,,,,,,805.2961634708377,9,8
711,1980.0,2160.0,1980.0,0.6472450017649104,0.0,0.0,11,,,,,,805.2961634708377,9,8
712,2520.0,2520.0,2160.0,22.014625189924192,23.561572017561616,11.519227729327971,11,,,,,,805.2961634708377,9,8
713,2520.0,2700.0,2520.0,7.758300688048318,5.577102884396368,38.093512414521534,11,,,,,,805.2961634708377,9,8
714,2520.0,2700.0,2700.0,15.373305611611462,25.0,0.8114854579957864,11,,,,,,805.2961634708377,9,8
715,3060.0,3060.0,2880.0,31.682211094855955,25.163909049896915,4.831633840293155,11,,,,,,805.2961634708377,9,8
716,3060.0,3060.0,3240.0,13.4056335071989,0.0,18.622643973621205,11,,,,,,805.2961634708377,9,8
717,3060.0,3240.0,3240.0,29.953631039946533,11.371226893831476,0.0,12,,,,,,805.2961634708377,9,8
718,3420.0,3600.0,3240.0,34.58051671503313,35.59693869091518,0.0,12,,,,,,805.2961634708377,9,8
719,0.0,360.0,360.0,25.02355743051794,10.138001328385826,24.364521439167675,12,,,,,,805.2961634708377,9,8
720,360.0,540.0,360.0,52.92274041391541,8.257622438574685,0.0,13,,,,,,709.0345082239053,8,9
721,360.0,540.0,540.0,21.82773327137018,0.0,3.6842060944953423,12,,,,,,709.0345082239053,8,9
722,360.0,720.0,900.0,33.333333333333336,8.629201124665542,22.81697821739878,12,,,,,,709.0345082239053,8,9
723,360.0,1080.0,900.0,0.0,19.15881457420312,0.0,12,,,,,,709.0345082239053,8,9
724,720.0,1260.0,900.0,36.76588984125525,33.33495998138858,0.0,12,,,,,,709.0345082239053,8,9
725,900.0,1440.0,1260.0,22.34741233488838,9.746176097132775,37.820598728425615,11,,,,,,709.0345082239053,8,9
726,900.0,1800.0,1440.0,16.666666666666668,9.60645471113537,30.766244748004585,11,,,,,,709.0345082239053,8,9
727,1260.0,1980.0,1800.0,14.376583483470995,5.1586395107790395,23.96982856635835,11,,,,,,709.0345082239053,8,9
728,1260.0,2160.0,1800.0,17.869509345896024,41.096185629749016,0.0,10,,,,,,709.0345082239053,8,9
729,1440.0,2340.0,2160.0,36.00796268503169,12.08892186927244,34.89925518495814,10,,,,,,709.0345082239053,8,9
730,1620.0,2340.0,2340.0,11.553587707616467,0.0,18.397533764724965,10,,,,,,709.0345082239053,8,9
731,1980.0,2880.0,2520.0,22.15817186410997,28.03414966921025,19.58941427760313,11,,,,,,709.0345082239053,8,9
732,1980.0,2880.0,2700.0,28.429598111178695,50.0,9.619553910681589,11,,,,,,709.0345082239053,8,9
733,2340.0,3060.0,3060.0,10.700290247850338,7.6650731946728,23.775289581415866,11,,,,,,709.0345082239053,8,9
734,2340.0,3240.0,3060.0,2.359075076414759,7.966152242840963,0.0,11,,,,,,709.0345082239053,8,9
735,2520.0,3420.0,3600.0,13.6817164687803,10.748138872205004,11.407205886405336,11,,,,,,709.0345082239053,8,9
736,2700.0,3600.0,3600.0,17.613525185635126,2.287314560442155,0.0,12,,,,,,709.0345082239053,8,9
737,2880.0,3600.0,3600.0,16.13729771895578,25.0,0.0,12,,,,,,709.0345082239053,8,9
738,2880.0,4140.0,4140.0,3.6585939378009393,56.08505788327136,49.64912411341705,12,,,,,,709.0345082239053,8,9
739,360.0,0.0,0.0,1.7846233158555453,50.0,0.0,12,,,,,,709.0345082239053,8,9
740,540.0,0.0,360.0,32.16317738162312,25.0,18.647472820365845,12,,,,,,448.80763313538046,5,12
741,540.0,180.0,540.0,11.860306237084236,14.752592774081563,30.72052622890548,11,,,,,,448.80763313538046,5,12
742,540.0,180.0,720.0,7.2183360700573,0.0,0.7761511638894566,12,,,,,,448.80763313538046,5,12
743,900.0,720.0,1080.0,20.711761018505587,30.955743287370296,57.18131692742645,12,,,,,,448.80763313538046,5,12
744,900.0,900.0,1080.0,10.860285159664803,30.9102176652317,0.0,12,,,,,,448.80763313538046,5,12
745,1260.0,900.0,1080.0,8.980302387789152,0.0,0.0,11,,,,,,448.80763313538046,5,12
746,1260.0,1080.0,1260.0,1.1839377922929846,4.60332538026762,15.382753107022987,11,,,,,,448.80763313538046,5,12
747,1440.0,1440.0,1620.0,14.310877852470108,31.50592929889342,49.252949409526536,11,,,,,,448.80763313538046,5,12
748,1620.0,1440.0,1620.0,14.47290168846204,0.0,0.0,11,,,,,,448.80763313538046,5,12
749,1800.0,1620.0,1620.0,27.362534735542948,1.1137376276224131,0.0,12,,,,,,448.80763313538046,5,12
750,1980.0,1800.0,1980.0,21.64204613431669,36.20579535627826,37.651795346433424,12,,,,,,448.80763313538046,5,12
751,2160.0,1980.0,1980.0,10.935700475046891,20.29214639820509,0.0,12,,,,,,448.80763313538046,5,12
752,2340.0,1980.0,2520.0,23.607907322932913,0.0,35.53386873581985,12,,,,,,448.80763313538046,5,12
753,2520.0,2520.0,2520.0,22.10242381730912,16.417736841881947,33.333333333333336,12,,,,,,448.80763313538046,5,12
754,2700.0,2520.0,2880.0,20.735345168043295,25.0,19.087270130402583,12,,,,,,448.80763313538046,5,12
755,2880.0,2520.0,3060.0,19.07909906908003,0.0,8.190455965306379,12,,,,,,448.80763313538046,5,12
756,2880.0,2700.0,3240.0,31.914912181933158,2.370711009439219,0.5795090254878232,12,,,,,,448.80763313538046,5,12
757,3240.0,3240.0,3420.0,36.186186640774544,54.401621802938394,17.32142609469823,12,,,,,,448.80763313538046,5,12
758,3240.0,3240.0,3420.0,41.80866137895691,0.0,0.0,13,,,,,,448.80763313538046,5,12
759,0.0,360.0,540.0,16.666666666666668,8.012675767176347,50.54815870886008,13,,,,,,448.80763313538046,5,12
760,360.0,540.0,540.0,17.58473852242825,15.638410148349635,0.0,13,,,,,,51.76257008932612,5,12
761,360.0,540.0,720.0,11.323150486913391,0.0,1.198015918597169,12,,,,,,51.76257008932612,5,12
762,540.0,720.0,900.0,31.09173898399528,15.884792256937885,18.469539756802078,12,,,,,,51.76257008932612,5,12
763,720.0,720.0,900.0,18.091224776056453,0.0,0.0,12,,,,,,51.76257008932612,5,12
764,900.0,1080.0,1080.0,30.030469305904717,25.812802082731423,6.936207711991453,13,,,,,,51.76257008932612,5,12
765,900.0,1260.0,1260.0,21.29012532312231,15.240647939765495,8.991343287391373,12,,,,,,51.76257008932612,5,12
766,900.0,1440.0,1260.0,0.0,11.341073015933034,0.0,12,,,,,,51.76257008932612,5,12
767,1260.0,1800.0,1440.0,19.802955298907438,17.562778703890558,8.816758527359525,12,,,,,,51.76257008932612,5,12
768,1260.0,1980.0,1440.0,25.15992188904761,11.967301795749563,0.0,12,,,,,,51.76257008932612,5,12
769,1440.0,1980.0,1620.0,16.61123419749894,0.0,6.189414231755563,12,,,,,,51.76257008932612,5,12
770,1620.0,2340.0,1800.0,4.324782608739497,19.798167561046398,8.221246019108245,12,,,,,,51.76257008932612,5,12
771,1800.0,2340.0,1800.0,17.132212312617412,0.0,0.0,12,,,,,,51.76257008932612,5,12
772,1980.0,2340.0,2160.0,12.624840690782927,0.0,30.196874724314664,12,,,,,,51.76257008932612,5,12
773,1980.0,2700.0,2340.0,14.583163611619435,11.622559324931103,27.74799593567347,12,,,,,,51.76257008932612,5,12
774,2340.0,2700.0,2520.0,24.837689663180146,25.0,14.655913723917516,12,,,,,,51.76257008932612,5,12
775,2520.0,2880.0,2880.0,13.573573865143848,25.0,13.876856722750594,12,,,,,,51.76257008932612,5,12
776,2520.0,3240.0,2880.0,14.941253243432584,18.120252059406994,0.0,13,,,,,,51.76257008932612,5,12
777,2700.0,3420.0,3060.0,28.614715719142698,9.164387398246276,16.94453388608584,13,,,,,,51.76257008932612,5,12
778,2880.0,3600.0,3240.0,15.927236972807654,19.524384828503116,21.81957842695965,14,,,,,,51.76257008932612,5,12
779,360.0,180.0,180.0,16.528157513586923,9.043502425353722,22.150390942950555,14,,,,,,51.76257008932612,5,12
780,360.0,180.0,540.0,16.666666666666668,0.0,19.976517313527136,14,,,,,,84.50392438355607,5,12
781,540.0,180.0,720.0,23.447031953766857,0.0,2.612161507962204,13,,,,,,84.50392438355607,5,12
782,540.0,360.0,720.0,37.999191238141826,24.108456632833963,0.0,13,,,,,,84.50392438355607,5,12
783,1080.0,720.0,900.0,14.707505019273034,38.56725240241872,20.579914720220433,13,,,,,,84.50392438355607,5,12
784,1080.0,720.0,1260.0,18.53817253858665,0.0,37.90847010541635,13,,,,,,84.50392438355607,5,12
785,1080.0,900.0,1440.0,20.420251962137097,1.538688091315521,17.289995948211374,14,,,,,,84.50392438355607,5,12
786,1440.0,1080.0,1620.0,11.889727394342723,39.42379912624858,7.2231603557384005,14,,,,,,84.50392438355607,5,12
787,1620.0,1260.0,1800.0,36.8074842350533,19.052449405987204,23.844781502828027,14,,,,,,84.50392438355607,5,12
788,1800.0,1260.0,1980.0,10.515437465636523,0.0,15.273705895985282,14,,,,,,84.50392438355607,5,12
789,1800.0,1440.0,2340.0,16.666666666666668,20.105472143754355,24.211929673742816,14,,,,,,84.50392438355607,5,12
790,2160.0,1800.0,2520.0,34.08029523983108,18.33690910027599,48.94738086097732,14,,,,,,84.50392438355607,5,12
791,2160.0,1800.0,2700.0,11.79163202006445,25.0,11.478244157266696,14,,,,,,84.50392438355607,5,12
792,2340.0,1980.0,2880.0,14.967588135658616,9.126763523386217,16.054417884845407,14,,,,,,84.50392438355607,5,12
793,2700.0,2160.0,3060.0,28.143165086639026,4.138498109861644,18.670104113402886,14,,,,,,84.50392438355607,5,12
794,2700.0,2340.0,3420.0,8.540303647096911,17.602397029367012,22.165729576443027,15,,,,,,84.50392438355607,5,12
795,2880.0,2700.0,3420.0,29.595650255305372,27.907766339930618,0.0,15,,,,,,84.50392438355607,5,12
796,3060.0,2880.0,3600.0,20.49791905095617,0.8189527689836495,14.61062922196182,15,,,,,,84.50392438355607,5,12
797,3240.0,3240.0,3780.0,22.918310580179952,10.006549933041242,19.9253354583675,15,,,,,,84.50392438355607,5,12
798,3420.0,3240.0,3960.0,27.702839410566565,25.0,13.015938571667599,15,,,,,,84.50392438355607,5,12
799,180.0,180.0,360.0,39.6097445630024,32.88286531251572,23.91542384418699,15,,,,,,84.50392438355607,5,12
800,180.0,180.0,360.0,62.47119758307728,0.0,0.0,16,,,,,,19.115721590275143,5,12
801,360.0,540.0,900.0,43.67967616454962,18.857781085748115,9.841215102320197,15,,,,,,19.115721590275143,5,12
802,360.0,720.0,900.0,33.333333333333336,44.27474417218491,0.0,15,,,,,,19.115721590275143,5,12
803,360.0,720.0,900.0,26.174428044625603,0.0,0.0,15,,,,,,19.115721590275143,5,12
804,720.0,900.0,1260.0,22.731821387329394,12.669097573598265,30.917259224592424,15,,,,,,19.115721590275143,5,12
805,900.0,1080.0,1260.0,25.8580058190167,16.597630386587525,0.0,15,,,,,,19.115721590275143,5,12
806,900.0,1080.0,1620.0,35.02918351393115,0.0,20.284304689225035,15,,,,,,19.115721590275143,5,12
807,1080.0,1440.0,1800.0,10.785203037272595,28.0286769650246,13.740268802814626,15,,,,,,19.115721590275143,5,12
808,1440.0,1440.0,1980.0,34.76747576134661,25.0,1.5259891490321327,15,,,,,,19.115721590275143,5,12
809,1440.0,1620.0,2160.0,18.89996917082044,13.818778841860535,13.876747020621375,15,,,,,,19.115721590275143,5,12
810,1440.0,1800.0,2160.0,42.63535691611461,9.296985026739435,0.0,15,,,,,,19.115721590275143,5,12
811,1620.0,2160.0,2520.0,3.047490914430758,19.850045507737946,25.94482461511234,15,,,,,,19.115721590275143,5,12
812,1980.0,2160.0,2520.0,22.27763735686305,25.0,0.0,15,,,,,,19.115721590275143,5,12
813,1980.0,2340.0,2880.0,44.7749979819586,1.7691178868375346,27.42540747364804,16,,,,,,19.115721590275143,5,12
814,2160.0,2520.0,3060.0,40.6298877623783,23.672459861154493,3.349273836662784,16,,,,,,19.115721590275143,5,12
815,2340.0,2700.0,3240.0,5.9022135948775185,13.425422129955678,13.634908360772139,17,,,,,,19.115721590275143,5,12
816,2520.0,2700.0,3420.0,31.849617238354238,25.0,5.199865879471115,17,,,,,,19.115721590275143,5,12
817,2700.0,3060.0,3600.0,6.859649537602763,27.78014490786802,10.793099352993826,17,,,,,,19.115721590275143,5,12
818,2880.0,3060.0,3780.0,26.158073127442094,0.0,1.3143925870205446,17,,,,,,19.115721590275143,5,12
819,180.0,180.0,180.0,12.720767729643967,13.698207120879147,9.288973089223873,17,,,,,,19.115721590275143,5,12
820,360.0,360.0,180.0,16.351555629838305,15.832539628311793,0.0,17,,,,,,122.24509425209249,5,12
821,540.0,540.0,360.0,20.783914965915073,21.509324019186238,16.578186328661104,16,,,,,,122.24509425209249,5,12
822,720.0,900.0,540.0,36.6580091533289,15.719638766401545,11.446171412285366,16,,,,,,122.24509425209249,5,12
823,900.0,1080.0,540.0,15.079955181141713,27.105039456438362,0.0,16,,,,,,122.24509425209249,5,12
824,900.0,1080.0,720.0,2.1449360705939093,25.0,14.87867810373018,17,,,,,,122.24509425209249,5,12
825,1260.0,1260.0,900.0,20.743626264281072,16.775591232274678,0.514999032372998,17,,,,,,122.24509425209249,5,12
826,1440.0,1440.0,900.0,13.626326684664036,4.719026670693438,0.0,17,,,,,,122.24509425209249,5,12
827,1440.0,1800.0,1440.0,19.166367222449782,55.78569387533889,10.157205286085022,17,,,,,,122.24509425209249,5,12
828,1620.0,1800.0,1440.0,3.69252496949836,0.0,0.0,17,,,,,,122.24509425209249,5,12
829,1800.0,1800.0,1620.0,13.797553076648228,0.0,8.803616815824475,18,,,,,,122.24509425209249,5,12
830,1800.0,2340.0,1800.0,37.32568841719323,45.77269900467229,1.0194656513173566,18,,,,,,122.24509425209249,5,12
831,2340.0,2340.0,1800.0,25.06740857412903,25.0,0.0,18,,,,,,122.24509425209249,5,12
832,2340.0,2520.0,1980.0,6.581371221382899,0.5156894278513846,14.134556654096286,18,,,,,,122.24509425209249,5,12
833,2520.0,2700.0,2340.0,36.601519887591394,40.73213019584614,14.963190954354863,18,,,,,,122.24509425209249,5,12
834,2700.0,2880.0,2340.0,7.499501538184934,17.864436300095576,0.0,18,,,,,,122.24509425209249,5,12
