Step,Upstream Flow,Merging Area Flow,Downstream Flow,Upstream Occupancy,Merging Area Occupancy,Downstream Occupancy,Queue Length,TTTD,Sum Delay Sq,Total Waiting Time,Total Delay,Total Volume
849,1980.0,1620.0,2160.0,17.3301868091509,25.0,36.604302545155555,8,,,,,
850,1980.0,1620.0,2160.0,17.923422093228208,0.0,0.0,9,,,,,
851,1980.0,1980.0,2340.0,39.3607205452175,39.78485494575068,12.826699233365465,9,,,,,
852,2160.0,2160.0,2520.0,32.550384769266806,14.475967181107308,17.222571999267682,8,,,,,
853,2340.0,2160.0,2700.0,47.869845582869175,0.0,12.688554564211548,8,,,,,
854,2340.0,2520.0,3060.0,31.3399365946528,29.724849284596644,21.594774531710453,8,,,,,
855,2520.0,2700.0,3240.0,49.9376044262533,16.77961398284822,47.46005917754701,8,,,,,
856,2700.0,2700.0,3240.0,39.58141825546969,0.0,0.0,8,,,,,
857,2700.0,3060.0,3420.0,18.972667047304032,14.790030483237615,14.39030936406501,8,,,,,
858,2880.0,3240.0,3600.0,22.008912857235902,1.2842674189187164,27.30751831509603,8,,,,,
859,0.0,180.0,360.0,0.0,13.155071985488576,38.55093107098355,8,,,,,
860,360.0,180.0,360.0,32.17231340414249,0.0,0.0,8,,,,,
861,540.0,720.0,720.0,38.9133091930186,41.92647621610206,13.964392455212268,8,,,,,
862,540.0,720.0,720.0,53.14533152523685,0.0,33.333333333333336,8,,,,,
863,540.0,900.0,900.0,43.088495668780524,1.9896021183740231,18.50483535541419,7,,,,,
864,540.0,1440.0,1080.0,16.666666666666668,45.82871861237834,15.64506101523572,7,,,,,
865,900.0,1620.0,1260.0,14.204394278802587,8.84239996337044,5.299211055482071,7,,,,,
866,1080.0,1980.0,1440.0,21.810695454903833,28.281756311460526,15.707287253849245,8,,,,,
867,1080.0,2160.0,1620.0,47.73197819080224,12.852932528326733,18.92789362559976,8,,,,,
868,1260.0,2520.0,1620.0,37.757157305575596,8.019498493052879,0.0,8,,,,,
869,1440.0,2700.0,2160.0,23.248401825641924,25.0,50.692219425529096,8,,,,,
870,1620.0,2700.0,2160.0,40.438145230719634,0.0,0.0,7,,,,,
871,1620.0,2880.0,2340.0,51.45864774293614,9.795165959664587,15.292459142142434,7,,,,,
872,1800.0,3240.0,2520.0,25.7889274226405,17.61621868314478,26.52078669919244,7,,,,,
873,1980.0,3420.0,2880.0,29.375871088168044,6.598195429555176,45.995276333716596,6,,,,,
874,2340.0,3600.0,2880.0,7.7503465387925035,11.32621513647507,0.0,6,,,,,
875,2340.0,3960.0,3240.0,11.977394843578773,7.388452980032412,29.509436959597224,7,,,,,
876,2340.0,3960.0,3420.0,16.666666666666668,0.0,21.677146616150367,7,,,,,
877,2700.0,4140.0,3600.0,12.639053522180651,25.0,16.228300149687886,7,,,,,
878,2700.0,4320.0,3600.0,12.949569164548317,14.327328208466383,0.0,7,,,,,
879,180.0,0.0,360.0,25.695789361518944,0.0,41.24900131504319,7,,,,,
880,180.0,540.0,540.0,8.381610189498664,26.754300763050765,3.6823631573118596,8,,,,,
881,540.0,540.0,720.0,29.926374806814238,25.0,2.937844188420513,7,,,,,
882,540.0,720.0,900.0,20.656379163832145,3.401238080144253,21.55691522619539,7,,,,,
883,720.0,900.0,1080.0,36.864941971172506,13.96272123903941,15.888047518994123,7,,,,,
884,900.0,1080.0,1260.0,35.43630919994598,11.765105167964407,8.06663664309705,7,,,,,
885,900.0,1260.0,1440.0,1.6623708299259004,14.689392260711998,12.51218353600052,6,,,,,
886,1440.0,1440.0,1620.0,29.931435806882217,12.093952751337156,2.5042087637643817,6,,,,,
887,1440.0,1620.0,1800.0,13.347590437990675,31.249438053706058,13.70088749019184,7,,,,,
888,1620.0,1980.0,2160.0,22.448367743000592,25.54089384730389,19.806795808487248,7,,,,,
889,1800.0,1980.0,2160.0,18.097314750421372,0.0,0.0,7,,,,,
890,2160.0,2160.0,2520.0,13.397868850070912,13.997578482147333,36.64220772533705,7,,,,,
891,2160.0,2340.0,2700.0,13.519627621237381,13.167374391213116,20.71723079553749,6,,,,,
892,2340.0,2700.0,2880.0,25.124356871371372,54.97781792242904,7.0136872324155775,6,,,,,
893,2700.0,2700.0,3240.0,17.32597611237831,0.0,42.75033842736017,6,,,,,
894,2700.0,2700.0,3240.0,12.997337293145014,0.0,0.0,7,,,,,
895,3060.0,3240.0,3780.0,11.830522589000717,35.9287843854986,34.3617297988582,7,,,,,
896,3240.0,3240.0,3780.0,8.954007807132788,0.0,0.0,6,,,,,
897,3420.0,3420.0,3960.0,17.96064317096769,7.773220412937576,4.664951847409308,6,,,,,
898,3420.0,3420.0,4140.0,13.959783380812496,0.0,19.043373069465968,6,,,,,
899,540.0,360.0,180.0,31.562693394230717,31.213356551717197,16.625655282742475,6,,,,,
900,540.0,540.0,360.0,11.838012544018284,36.97311429315846,17.858369707020454,7,,,,,
901,720.0,540.0,540.0,5.580586356374321,25.0,8.536914410793392,7,,,,,
902,900.0,720.0,900.0,22.50152977613311,14.709961914024916,34.92226189900597,6,,,,,
903,1260.0,900.0,900.0,40.97782007492962,2.3885536634281834,0.0,7,,,,,
904,1260.0,1260.0,1440.0,16.666666666666668,41.08459110671845,29.201708888782225,7,,,,,
905,1260.0,1440.0,1440.0,25.401238094925322,41.256042812426585,0.0,7,,,,,
906,1620.0,1620.0,1620.0,18.799034910271455,13.31096571851731,3.159528919093191,7,,,,,
907,1800.0,1980.0,1980.0,26.52663832703676,17.362132418134024,21.628782626809578,6,,,,,
908,1980.0,2340.0,2160.0,18.888966828963778,38.472061749223485,2.1819534469348887,6,,,,,
909,1980.0,2520.0,2340.0,7.906460036751166,62.44410539289902,18.729805242026032,6,,,,,
910,2340.0,2520.0,2340.0,9.784935696795097,0.0,0.0,7,,,,,
911,2520.0,2880.0,2700.0,31.937309764945592,21.68538482075064,22.51791168556186,9,,,,,
912,2520.0,3240.0,2880.0,27.564914911874894,5.380203784361015,63.663028512830046,9,,,,,
913,2700.0,3420.0,2880.0,11.52297335000488,66.33079942894256,33.333333333333336,9,,,,,
914,3060.0,3420.0,3060.0,27.471016412397375,25.0,46.87750646894907,8,,,,,
915,3240.0,3780.0,3240.0,10.90530417871681,17.86308936564467,21.76284199914562,9,,,,,
916,3240.0,3960.0,3420.0,19.40197559043213,14.811650349827232,13.42233250464536,9,,,,,
917,3600.0,3960.0,3960.0,16.296405143585464,0.0,25.602671863547737,9,,,,,
918,3780.0,4500.0,3960.0,11.747816506906853,24.880103533845954,33.333333333333336,9,,,,,
919,0.0,180.0,180.0,24.191081834936767,30.233698356477134,10.454416674235745,9,,,,,
920,360.0,360.0,360.0,10.614807659419512,9.400744665103389,16.700294820941508,9,,,,,
921,540.0,360.0,540.0,11.331236127801958,0.0,27.773299397407907,9,,,,,
922,540.0,720.0,900.0,39.21176329325817,6.544497859422904,33.32638581712217,9,,,,,
923,900.0,900.0,900.0,29.69024600510579,39.79683975851174,0.0,9,,,,,
924,900.0,900.0,1080.0,8.141667368115199,0.0,7.609092775563416,9,,,,,
925,1080.0,1260.0,1260.0,19.796022789811712,14.890116614495241,17.411784344907726,10,,,,,
926,1260.0,1440.0,1620.0,18.91030885701639,7.124567309077179,31.574303322724973,10,,,,,
927,1620.0,1620.0,1620.0,17.81088274593306,10.871078953658753,0.0,10,,,,,
928,1620.0,1800.0,1800.0,36.33363000456976,12.184194693594463,18.19803836798428,9,,,,,
929,1800.0,2340.0,2160.0,8.542664249182508,51.09523656605006,22.954634460101413,9,,,,,
930,1800.0,2340.0,2520.0,16.666666666666668,0.0,22.548596521482978,10,,,,,
931,1980.0,2520.0,2520.0,23.82611253336601,8.89169812685111,0.0,10,,,,,
932,2340.0,2700.0,2700.0,45.030344161241,19.020566448796217,6.987256694462,10,,,,,
933,2340.0,2880.0,3060.0,45.61753332105619,13.453915570806885,39.40349235485504,11,,,,,
934,2340.0,3060.0,3060.0,16.666666666666668,23.69221969944988,0.0,11,,,,,
935,2700.0,3240.0,3600.0,36.18392937400093,36.23085498733474,35.70050369608756,11,,,,,
936,2700.0,3420.0,3780.0,15.3495415003988,10.759569407741765,0.16877957832927373,11,,,,,
937,3240.0,3420.0,3960.0,18.860990909030306,0.0,18.34894422048592,11,,,,,
938,3240.0,3600.0,4140.0,17.94833049242281,10.955171607142233,20.436598762864833,11,,,,,
939,0.0,180.0,360.0,55.20126892355014,6.275180706214201,26.40601257811947,12,,,,,
940,180.0,540.0,360.0,42.047213847898014,52.85078044785507,0.0,12,,,,,
941,540.0,540.0,540.0,57.11497677914016,25.0,9.961345114474321,12,,,,,
942,540.0,720.0,720.0,61.7860356092668,35.2607203526901,16.436424047181692,12,,,,,
943,540.0,900.0,900.0,42.70671910960573,14.843749701114461,11.179775402456471,12,,,,,
944,720.0,1260.0,1260.0,26.12873808133145,44.093195421132236,25.066628345249836,12,,,,,
945,720.0,1260.0,1440.0,8.353991348199466,0.0,12.294901616724019,12,,,,,
946,1080.0,1440.0,1440.0,9.814342165683835,7.486280531117018,0.0,11,,,,,
947,1260.0,1800.0,1800.0,26.628723193702324,27.122343271290106,29.188192998246148,11,,,,,
948,1440.0,1800.0,1800.0,40.90632030941492,0.0,0.0,12,,,,,
949,1440.0,1980.0,1980.0,27.079716926971287,15.769948455638882,12.528997142881812,13,,,,,
950,1620.0,2160.0,2160.0,26.97494107158415,15.491363309706685,17.663800966037495,12,,,,,
951,1800.0,2520.0,2340.0,22.645229848154713,4.969925938112851,15.06525789764055,12,,,,,
952,1980.0,2520.0,2520.0,28.061649173577052,0.0,28.212404185054158,12,,,,,
953,2160.0,2700.0,2880.0,5.727606522871535,4.655136059551523,21.220145186657646,13,,,,,
954,2160.0,2880.0,2880.0,33.54481830129998,14.05479064611086,0.0,13,,,,,
955,2340.0,3060.0,2880.0,21.197107671501197,4.491171730680321,0.0,13,,,,,
956,2520.0,3420.0,3420.0,38.66694774089865,17.329229150939796,50.337962311270225,13,,,,,
957,2700.0,3420.0,3420.0,8.775601016458268,0.0,0.0,13,,,,,
958,2880.0,3780.0,3960.0,16.0556557987339,23.11950856039573,18.30284319474534,12,,,,,
959,180.0,0.0,0.0,22.4328459139997,0.0,0.0,12,,,,,
960,360.0,360.0,180.0,28.324599372340725,7.17107432009243,13.376117538102031,12,,,,,
961,540.0,720.0,360.0,1.6799606827438158,40.42386567160179,19.539733084767857,11,,,,,
962,720.0,720.0,720.0,15.70856645428762,0.0,23.77011739977964,11,,,,,
963,720.0,1260.0,900.0,17.057855239950943,31.749578882295282,17.70570389644111,11,,,,,
964,1260.0,1440.0,1080.0,22.44017252505917,35.85749400349698,1.97983123986963,11,,,,,
965,1260.0,1800.0,1260.0,22.726057237256708,18.679552747713046,20.77365637235289,11,,,,,
966,1440.0,1800.0,1620.0,36.21032737791552,0.0,25.2883758199611,11,,,,,
967,1440.0,1980.0,1800.0,0.0,10.51289885808444,12.913080938434026,13,,,,,
968,1800.0,2340.0,1980.0,23.99448054765306,32.395300465259425,2.836346427856521,13,,,,,
969,1980.0,2340.0,1980.0,35.420535586422375,0.0,0.0,12,,,,,
970,1980.0,2880.0,1980.0,43.236381207168506,26.972601992696355,0.0,13,,,,,
971,2340.0,3060.0,2160.0,46.801158426927714,16.818114103156745,11.939648663322563,13,,,,,
972,2340.0,3240.0,2160.0,58.311633896596504,25.64921442334196,0.0,12,,,,,
973,2520.0,3240.0,2340.0,58.394073987561036,25.0,10.774734395662714,12,,,,,
974,2520.0,3600.0,2340.0,23.559302014922423,32.22966661914768,0.0,13,,,,,
975,2880.0,3960.0,2520.0,13.303353775563664,18.11721725042048,11.02024102848039,13,,,,,
976,2880.0,3960.0,2520.0,20.300133437914763,25.0,0.0,13,,,,,
977,3240.0,4140.0,3060.0,38.553653028259305,19.060445576786833,39.607089959254914,13,,,,,
978,3240.0,4320.0,3060.0,18.336021339223407,43.32230379620512,0.0,13,,,,,
979,360.0,0.0,180.0,36.401685965679086,0.0,7.963177598124578,13,,,,,
980,360.0,360.0,540.0,7.830282816020902,25.514843982315938,23.95462596084978,12,,,,,
981,900.0,360.0,540.0,17.596310711345115,0.0,0.0,12,,,,,
982,900.0,540.0,720.0,22.139855927283254,16.43875089210951,15.850698780002404,12,,,,,
983,900.0,720.0,900.0,26.73690967664773,11.058072038935052,9.294732257198271,11,,,,,
984,1080.0,720.0,1260.0,21.29469530329781,0.0,46.4632313081817,11,,,,,
985,1260.0,1260.0,1260.0,14.698090012412498,11.001560545693678,0.0,12,,,,,
986,1440.0,1440.0,1620.0,24.25506580445737,33.505776623673,5.093944581627359,13,,,,,
987,1800.0,1440.0,1800.0,22.952711243810125,0.0,25.85705589594151,13,,,,,
988,1800.0,1800.0,1800.0,14.660414220367102,12.633672504586002,0.0,14,,,,,
989,1980.0,2160.0,2160.0,23.61554744766181,39.28695225447143,33.332006926658174,14,,,,,
990,2160.0,2160.0,2340.0,2.9135427071139475,25.0,32.14531827228105,13,,,,,
991,2160.0,2340.0,2520.0,41.79022755522889,13.452505558620942,13.8583448240297,13,,,,,
992,2520.0,2700.0,2880.0,23.650083780853492,15.937535782899204,20.45896813027639,14,,,,,
993,2520.0,3060.0,3060.0,2.0360137956913604,10.54651459089655,20.0580489112743,14,,,,,
994,2880.0,3240.0,3240.0,17.97463501417269,32.800496039695304,9.357145230940963,14,,,,,
995,3060.0,3420.0,3420.0,13.316178317273852,13.955191469293027,20.451570644668966,14,,,,,
996,3060.0,3600.0,3600.0,16.367900254141432,10.685811892193442,28.281513224393013,14,,,,,
997,3240.0,3780.0,3960.0,3.985453737463255,8.697201553638934,32.5807324499389,14,,,,,
998,3420.0,3960.0,3960.0,23.619218080117815,23.921352904869764,0.0,16,,,,,
999,180.0,360.0,180.0,39.65064610551394,35.52538675419896,22.34656196542346,16,,,,,
1000,180.0,360.0,540.0,16.666666666666668,0.0,31.92389417577412,16,,,,,
1001,360.0,360.0,540.0,27.62220033289206,0.0,0.0,16,,,,,
1002,540.0,540.0,720.0,20.940316129917846,14.671173991587239,13.402371714876912,15,,,,,
1003,720.0,900.0,1080.0,21.211570003432218,13.702177123136039,59.38671649824604,16,,,,,
1004,900.0,1080.0,1260.0,23.375679852068743,50.22407526566042,16.563975064275382,16,,,,,
1005,1080.0,1080.0,1260.0,28.00305588585843,25.0,0.0,16,,,,,
1006,1260.0,1080.0,1800.0,43.793736939773,25.0,54.44496259187114,16,,,,,
1007,1260.0,1260.0,1800.0,16.666666666666668,12.028195893756788,0.0,17,,,,,
1008,1440.0,1260.0,2160.0,37.26828768293444,0.0,21.838397328982257,17,,,,,
1009,1620.0,1440.0,2340.0,2.5349682825947184,15.443941974399422,22.426134505394657,18,,,,,
1010,1800.0,1800.0,2340.0,38.857960117733604,16.448679941521505,0.0,18,,,,,
1011,1980.0,2160.0,2700.0,19.570919424288984,45.748682940941876,28.220678021178475,18,,,,,
1012,1980.0,2160.0,2880.0,0.788780319955625,25.0,1.0280041772603,18,,,,,
1013,2160.0,2340.0,3060.0,37.87665591386826,22.381284076661245,0.7463517463103623,18,,,,,
1014,2340.0,2520.0,3240.0,9.024557996466834,19.704139332054638,20.86671256407347,17,,,,,
1015,2520.0,2520.0,3600.0,30.242305465450652,0.0,11.195824160760518,18,,,,,
1016,2520.0,3060.0,3780.0,4.794111476390602,35.898734942404076,5.934644288693865,18,,,,,
1017,2700.0,3060.0,3780.0,11.947082421592844,25.0,0.0,18,,,,,
1018,2880.0,3060.0,4140.0,24.208304252137697,0.0,28.301507005782394,18,,,,,
1019,180.0,360.0,180.0,2.1713342808766356,35.68789313462162,23.024139456678466,18,,,,,
1020,360.0,540.0,360.0,23.468506976566534,13.091341783865573,19.408476937216317,18,,,,,
1021,360.0,540.0,720.0,11.587607677076525,0.0,29.36396004265968,18,,,,,
1022,900.0,540.0,900.0,19.3430719463701,0.0,14.008811563538378,19,,,,,
1023,900.0,900.0,1080.0,15.229476259920224,25.96703822283075,0.884333612835538,19,,,,,
1024,1080.0,1260.0,1260.0,16.458027007513465,64.10802034002359,56.61338219373041,18,,,,,
1025,1260.0,1260.0,1440.0,9.286109217521243,0.0,13.225907239704307,18,,,,,
1026,1260.0,1260.0,1620.0,0.0,0.0,15.218389943773522,18,,,,,
1027,1620.0,1620.0,1620.0,24.04908645917582,25.540455567488607,0.0,18,,,,,
1028,1800.0,1800.0,1800.0,26.18029760516644,48.31599904995301,1.34962584876727,18,,,,,
1029,1980.0,1800.0,1800.0,49.2965966210401,0.0,0.0,18,,,,,
1030,1980.0,1980.0,1980.0,9.891472634512866,16.51056417605332,22.42088000428642,18,,,,,
1031,2340.0,1980.0,2160.0,7.191108676897784,0.0,4.006165311405614,18,,,,,
1032,2520.0,2340.0,2160.0,45.667029958409934,39.36505509698236,0.0,18,,,,,
1033,2520.0,2520.0,2520.0,21.246266369143996,12.275182358075654,33.54228995571399,18,,,,,
1034,2700.0,2520.0,2520.0,11.824078097117763,25.0,0.0,17,,,,,
1035,3060.0,2880.0,2700.0,29.56948563057343,19.39185380660433,20.04699426354364,17,,,,,
1036,3060.0,2880.0,2700.0,2.390749427930435,25.0,0.0,17,,,,,
1037,3060.0,3060.0,3060.0,23.110608877110888,9.38482656895303,17.417940219646272,17,,,,,
1038,3060.0,3240.0,3240.0,28.480205225472826,6.769864965860961,16.63168871139078,16,,,,,
1039,540.0,360.0,0.0,24.889337841318593,33.1359372193333,0.0,16,,,,,
1040,540.0,540.0,180.0,33.95979901515981,10.7235799342277,18.983940184186093,16,,,,,
1041,720.0,540.0,360.0,12.489843208413731,0.0,5.445314878700931,18,,,,,
1042,900.0,720.0,720.0,7.960021835985269,17.773524963416776,32.79286831881715,18,,,,,
1043,900.0,900.0,720.0,15.005556856291,19.63636593126239,0.0,18,,,,,
1044,900.0,1080.0,1080.0,0.0,43.73946593617575,22.46719738448822,18,,,,,
1045,1260.0,1260.0,1080.0,34.27132612572071,14.415773454993541,0.0,18,,,,,
1046,1260.0,1440.0,1260.0,38.405552400831766,8.259759198438132,9.645577581295584,17,,,,,
1047,1440.0,1620.0,1260.0,77.8628550706685,3.5159636292405594,0.0,17,,,,,
1048,1440.0,2160.0,1260.0,58.85231524207105,33.55405235263902,0.0,17,,,,,
1049,1440.0,2160.0,1260.0,50.0,25.0,0.0,16,,,,,
1050,1440.0,2160.0,1620.0,0.0,25.0,23.000214494444055,16,,,,,
1051,1800.0,2520.0,1800.0,27.717350543722812,60.572392417958554,2.3843009134907334,16,,,,,
1052,1800.0,2520.0,1980.0,24.75573319190592,0.0,7.4196018326802005,16,,,,,
1053,1980.0,2700.0,2160.0,47.521449268746586,5.4113962532426285,12.226903830954447,17,,,,,
1054,2160.0,3060.0,2340.0,18.51398480300001,22.816447849913857,14.652096429593561,17,,,,,
1055,2160.0,3060.0,2340.0,16.666666666666668,25.0,0.0,17,,,,,
1056,2340.0,3240.0,2700.0,25.266025693971034,1.0996495398728712,19.186020143729365,16,,,,,
1057,2340.0,3240.0,2700.0,3.195098052545594,25.0,33.333333333333336,16,,,,,
1058,2520.0,3420.0,2880.0,35.1828360640449,8.49281982031016,14.588355801985623,16,,,,,
1059,360.0,360.0,180.0,14.390336101769208,53.66732253274904,8.511589532061711,16,,,,,
1060,360.0,540.0,180.0,8.45522624511356,19.91220685594044,0.0,15,,,,,
1061,540.0,720.0,360.0,10.939566747636794,8.015077482127708,18.685027211123877,15,,,,,
1062,720.0,720.0,720.0,14.571328057570554,0.0,24.003728182113566,15,,,,,
1063,900.0,1260.0,720.0,17.901536588294675,68.91563838726142,0.0,15,,,,,
1064,1080.0,1260.0,1080.0,19.911128561598918,0.0,30.904836480681297,16,,,,,
1065,1260.0,1440.0,1260.0,21.663051827514817,5.502175772465989,2.8819509670408174,16,,,,,
1066,1440.0,1800.0,1440.0,25.76117413840014,29.690939337098143,3.9138367510834846,16,,,,,
1067,1800.0,1800.0,1620.0,16.705474869881225,0.0,25.92205425814124,16,,,,,
1068,1800.0,1800.0,1800.0,4.3615247189336515,0.0,12.302391154472994,15,,,,,
1069,1980.0,1980.0,1980.0,5.374229990343338,9.481090799340564,8.95566376818806,16,,,,,
1070,1980.0,2340.0,2340.0,5.607933084597032,35.634986021557324,20.790305861927056,16,,,,,
1071,2340.0,2340.0,2340.0,7.426543393838377,0.0,0.0,16,,,,,
1072,2340.0,2700.0,2520.0,7.488104445087629,15.701021492935752,3.3516231027306276,15,,,,,
1073,2700.0,2880.0,2700.0,17.206467496278794,17.830617091516388,22.502614673006367,15,,,,,
1074,2700.0,2880.0,2700.0,0.0,0.0,0.0,16,,,,,
1075,2700.0,3240.0,3060.0,1.1461551451172152,28.793794168069553,23.32947236985395,16,,,,,
1076,2700.0,3600.0,3240.0,27.526719290293993,30.089639507167476,1.6183141795863776,16,,,,,
1077,3060.0,3600.0,3420.0,25.75008499022715,0.0,7.010320058308632,16,,,,,
1078,3240.0,3600.0,3600.0,21.82106850426256,0.0,9.181102459001522,16,,,,,
1079,180.0,180.0,360.0,29.659615605335905,9.993954534945715,19.36184108235466,16,,,,,
1080,360.0,540.0,360.0,7.171356260217483,71.28882442221425,0.0,16,,,,,
1081,540.0,540.0,540.0,28.149407158150552,25.0,17.481516962076665,16,,,,,
1082,720.0,540.0,720.0,20.478329745795538,25.0,16.21153315953355,16,,,,,
1083,900.0,720.0,900.0,29.35176375503943,46.57803767339033,18.47461851417241,15,,,,,
1084,1080.0,900.0,1080.0,35.2801972974324,24.411969564476976,14.611565496572135,15,,,,,
1085,1260.0,900.0,1440.0,27.308281453959655,0.0,28.711310249279148,15,,,,,
1086,1440.0,1080.0,1620.0,3.3345890513639156,16.432163717030335,14.10681774987855,15,,,,,
1087,1620.0,1440.0,1620.0,13.922168025127727,13.48221624098187,0.0,15,,,,,
1088,1800.0,1440.0,2160.0,15.791760897964954,50.0,37.38781248319659,16,,,,,
1089,1800.0,1620.0,2160.0,0.0,7.428496276520491,0.0,15,,,,,
1090,2160.0,1620.0,2520.0,29.250032672321897,0.0,17.082561422474402,15,,,,,
1091,2340.0,1800.0,2700.0,25.787470489903324,14.54614352386443,11.868370750335089,15,,,,,
1092,2340.0,2160.0,2880.0,17.53516176440068,21.826316852622085,9.532322244096273,15,,,,,
1093,2520.0,2340.0,3060.0,26.756219338877447,26.25464656446752,20.692800758335277,15,,,,,
1094,2700.0,2520.0,3420.0,12.298791119455169,0.3396597012226721,31.15231607845696,15,,,,,
1095,3060.0,2520.0,3420.0,15.199120467703628,25.0,0.0,15,,,,,
1096,3060.0,2880.0,3600.0,19.79888596913118,18.091315976755595,2.4143694828353546,15,,,,,
1097,3060.0,2880.0,3960.0,25.5273167301804,25.0,63.65157307806536,15,,,,,
1098,3420.0,3060.0,3960.0,20.659747453786775,9.538023929110295,0.0,15,,,,,
1099,180.0,180.0,360.0,10.733780489628467,15.114659725719548,27.856787491805335,15,,,,,
1100,180.0,360.0,540.0,50.0,10.621181824882342,27.65644036418659,14,,,,,
1101,360.0,540.0,900.0,11.260168719502417,11.899367071657707,14.151797978676464,15,,,,,
1102,540.0,540.0,1260.0,32.63023680755168,0.0,16.97954841573998,15,,,,,
1103,540.0,720.0,1260.0,35.288161574461206,12.37647868152294,0.0,15,,,,,
1104,720.0,900.0,1260.0,18.58060145318632,13.806940755836195,0.0,14,,,,,
1105,900.0,900.0,1440.0,16.835226388044095,0.0,16.336661860138218,14,,,,,
1106,1080.0,1260.0,1800.0,39.70062190636933,20.443844590124627,28.263570866185244,14,,,,,
1107,1080.0,1260.0,1800.0,79.08282588582931,0.0,0.0,14,,,,,
1108,1080.0,1620.0,2340.0,83.33333333333333,20.9290897273263,34.71678592737438,14,,,,,
1109,1080.0,1800.0,2340.0,50.0,13.801163968793162,0.0,14,,,,,
1110,1080.0,1800.0,2340.0,33.333333333333336,0.0,0.0,14,,,,,
1111,1080.0,2340.0,2520.0,16.666666666666668,24.51727916500772,18.511676464360487,13,,,,,
1112,1080.0,2520.0,2520.0,0.0,10.308791236053594,0.0,13,,,,,
1113,1440.0,2880.0,3060.0,16.973373492760402,46.9990087308247,46.86748665718975,14,,,,,
1114,1620.0,3060.0,3060.0,30.756667603744365,13.046979139085124,0.0,14,,,,,
1115,1620.0,3420.0,3420.0,18.986100866000772,15.804682676986204,25.502828005384497,14,,,,,
1116,1800.0,3780.0,3600.0,41.94022776116147,18.087375400904193,13.368518100302632,14,,,,,
1117,1800.0,3960.0,3780.0,19.766104212590108,32.2961513481971,8.157364926114496,13,,,,,
1118,2160.0,4320.0,3960.0,31.744756850813854,18.384168047532512,15.25466817280782,13,,,,,
1119,0.0,180.0,180.0,16.666666666666668,8.285821941285576,8.32241996273145,14,,,,,
1120,180.0,360.0,540.0,38.43379964202995,13.75663928913582,16.783757005039963,14,,,,,
1121,180.0,540.0,720.0,25.80934334636898,14.399115843394839,0.9617610445350996,15,,,,,
1122,360.0,900.0,1080.0,37.51459720283492,17.24432512937142,8.713198792111143,14,,,,,
1123,540.0,1080.0,1260.0,12.488771413942837,1.2562413058901711,0.08418846023232618,14,,,,,
1124,540.0,1440.0,1440.0,0.0,22.859412753115294,4.2389518902761365,14,,,,,
1125,720.0,1440.0,1620.0,15.935700082089474,0.0,16.72540187911788,14,,,,,
1126,720.0,1800.0,1800.0,7.884260945794115,20.39233821948301,17.957745304928114,14,,,,,
1127,1260.0,1800.0,1980.0,26.56040239542108,0.0,20.9753830977282,14,,,,,
1128,1260.0,1980.0,2160.0,26.096943856335503,5.63781500372329,19.05560363521393,15,,,,,
1129,1440.0,2160.0,2340.0,17.058674189634832,18.347048394167587,4.071594230989224,15,,,,,
1130,1620.0,2340.0,2520.0,11.419804033111328,6.237480103015969,2.8920917813593405,15,,,,,
1131,1800.0,2520.0,2700.0,16.6798859169982,11.445851421137831,15.534197328793198,16,,,,,
1132,1980.0,2880.0,2880.0,35.868535003222256,28.644044843997563,14.024865223776336,16,,,,,
1133,2160.0,3060.0,3240.0,22.933597317542837,5.469562019322893,38.49080955468859,15,,,,,
1134,2160.0,3420.0,3240.0,14.111888727434993,25.296331254844517,0.0,15,,,,,
1135,2700.0,3600.0,3600.0,21.871478867691014,23.123020352096546,21.730410185712874,15,,,,,
1136,2700.0,3780.0,3780.0,3.8746112139354714,8.051363323920668,17.803084460789858,15,,,,,
1137,2700.0,4140.0,3960.0,15.974694422038738,21.490292514329212,17.358065877616962,15,,,,,
1138,3240.0,4500.0,4320.0,26.22243502555648,11.710727464304682,22.89675042128086,14,,,,,
1139,0.0,180.0,180.0,18.487824855810686,11.269167944465153,17.615162886227154,14,,,,,
1140,540.0,360.0,360.0,15.082289466621054,0.13580966827362317,13.051916374236802,14,,,,,
1141,540.0,540.0,720.0,9.62334980522428,10.956815101610573,17.55315079600071,14,,,,,
1142,720.0,540.0,720.0,13.322958422096084,0.0,0.0,14,,,,,
1143,1080.0,900.0,900.0,19.20214723635354,11.627655472085507,18.353219929880044,14,,,,,
1144,1260.0,1080.0,1080.0,10.643911659281002,11.715232656172248,15.30756680143289,14,,,,,
1145,1260.0,1080.0,1440.0,12.279268507973029,0.0,21.413446694737104,13,,,,,
1146,1800.0,1620.0,1620.0,33.563063928780444,34.21984988858071,9.209084202007034,13,,,,,
1147,1800.0,1800.0,1800.0,15.676664720914838,8.128299706442021,9.49347750142806,15,,,,,
1148,2160.0,2160.0,1980.0,23.68744534092002,22.15454953649214,12.386456675714422,15,,,,,
1149,2340.0,2340.0,1980.0,17.20548503420029,2.291242588296427,0.0,15,,,,,
1150,2520.0,2520.0,2340.0,17.161994750813392,1.0511233431145683,28.40392087333233,15,,,,,
1151,2880.0,2520.0,2340.0,23.38128617438997,0.0,0.0,15,,,,,
1152,2880.0,2700.0,2700.0,21.060693092185073,11.542946080396632,18.913923065504907,15,,,,,
