Step,Upstream Flow,Downstream Flow,Bottleneck Occupancy,Downstream Occupancy,Queue Length,TTS
4760,360.0,360.0,24.055485770566065,18.39143250814838,14,0.0
4780,540.0,0.0,11.119961138581402,0.0,15,0.0
4800,540.0,360.0,11.429278720243019,15.811517889505922,16,0.0
4820,720.0,540.0,2.2778629339427425,23.75931115534513,16,0.0
4840,720.0,360.0,9.057674756411416,14.104399709306866,14,0.0
4860,540.0,360.0,12.9536257330642,17.473615865340737,13,0.0
4880,720.0,180.0,0.0,3.2329863785889756,11,0.0
4900,900.0,360.0,26.6482058893871,15.550852480570635,8,0.0
4920,180.0,360.0,4.32091739110092,26.699343646547884,9,0.0
4940,720.0,360.0,1.3896818077341777,3.716065049259972,12,0.0
4960,540.0,360.0,10.66124542317084,22.628979155888373,13,0.0
4980,360.0,360.0,21.110317528484757,13.413210785953803,12,0.0
5000,540.0,180.0,8.114999191036532,9.476982064097683,14,0.0
5020,720.0,540.0,25.118174266674487,27.99557792662502,13,0.0
5040,360.0,540.0,4.673658977981177,31.83770336222551,14,0.0
5060,720.0,540.0,45.24798510989285,11.993666245583276,15,0.0
5080,540.0,360.0,49.281095878654924,12.678958709739163,15,0.0
5100,540.0,180.0,11.015299810844681,1.56076743878657,16,0.0
5120,540.0,180.0,11.19221618840811,5.3945506096473155,17,0.0
5140,360.0,540.0,20.41951636531394,27.689000525469964,15,0.0
5160,720.0,360.0,26.664107959732064,16.537721369195424,13,0.0
5180,900.0,360.0,39.68459026898472,7.292982855490966,13,0.0
5200,720.0,180.0,40.62935838232988,5.3836396210499515,13,0.0
5220,720.0,180.0,18.079125207486868,16.220787133064125,15,0.0
5240,1080.0,360.0,50.32858037458254,17.923871827618616,16,0.0
5260,540.0,360.0,12.030735532232484,17.84341118885398,15,0.0
5280,540.0,360.0,8.683924172316893,12.218237239449081,14,0.0
5300,360.0,360.0,17.866446349160015,23.293528854280037,14,0.0
5320,900.0,180.0,24.174517355947955,2.8069194960759583,15,0.0
5340,360.0,180.0,2.770922276113197,8.542739529699853,13,0.0
5360,540.0,360.0,32.15434773181869,11.223570189910484,12,0.0
5380,360.0,180.0,37.43850152766299,7.433550375890263,11,0.0
5400,360.0,360.0,28.17146106851851,15.953354725691801,9,0.0
5420,540.0,0.0,8.613912412533864,0.0,10,0.0
5440,540.0,540.0,12.393647656188023,19.783012570405845,15,0.0
5460,720.0,0.0,31.145289222683914,0.0,13,0.0
5480,360.0,540.0,14.483213306857579,18.458583868899343,10,0.0
5500,360.0,540.0,38.71914548632276,28.62185602718152,10,0.0
5520,540.0,360.0,12.396700001488625,20.12916900298478,13,0.0
5540,1080.0,360.0,25.0,15.479942940707284,13,0.0
5560,360.0,540.0,2.7016012912667975,24.376732847637566,15,0.0
5580,180.0,360.0,14.484562245661436,20.467696366843786,17,0.0
5600,540.0,540.0,9.694753262044742,15.808973955336114,17,0.0
5620,720.0,360.0,13.884646161341152,18.579756401732084,15,0.0
5640,900.0,360.0,24.484984002754118,10.816184581365937,13,0.0
5660,720.0,540.0,0.0,32.26459466165276,13,0.0
5680,360.0,360.0,4.296932751606164,14.725542495231517,11,0.0
5700,540.0,180.0,43.566600395843125,12.154252815465346,8,0.0
5720,720.0,540.0,23.276533273008226,24.674299589484388,10,0.0
5740,360.0,540.0,31.690262526615243,24.688695441697444,11,0.0
5760,360.0,180.0,12.94927946904636,10.226676504513913,15,0.0
5780,360.0,180.0,10.243580579322042,6.057903610599169,15,0.0
5800,540.0,360.0,18.668128468743816,20.602253506907193,12,0.0
5820,720.0,360.0,67.3147105623002,11.192731852982737,11,0.0
5840,360.0,180.0,63.54242979241462,6.713501399690358,11,0.0
5860,180.0,360.0,25.697230471723742,10.035468096945502,9,0.0
5880,540.0,360.0,23.2887513206947,19.707338044160377,13,0.0
5900,720.0,180.0,12.757094087635323,14.922371410527072,14,0.0
5920,540.0,360.0,9.758759382430071,13.28720192197276,13,0.0
5940,720.0,180.0,46.531231955486874,10.246441779660623,11,0.0
5960,540.0,540.0,23.193738836891953,24.857895391520895,11,0.0
5980,540.0,360.0,12.443010857771242,25.25728887092858,13,0.0
6000,540.0,360.0,1.4782163508584745,17.261515685064904,13,0.0
6020,360.0,180.0,37.292681217081736,7.657632593160694,12,0.0
6040,180.0,540.0,10.204901198210337,19.084248374489714,11,0.0
6060,180.0,540.0,22.024497492168393,30.53444739995636,11,0.0
6080,540.0,180.0,13.08532227736805,1.9157493633580696,14,0.0
6100,720.0,360.0,29.493936614017002,13.601076684578098,15,0.0
6120,540.0,360.0,9.542394185530156,15.453836119604603,15,0.0
6140,540.0,360.0,25.354160079336907,22.08566897735788,13,0.0
6160,720.0,180.0,31.8672216591267,6.155472605102356,15,0.0
6180,720.0,360.0,16.710134597008164,12.816640350259453,15,0.0
6200,900.0,360.0,22.18423206455782,17.509120676277234,15,0.0
6220,540.0,540.0,6.128729636668595,22.259974402489508,14,0.0
6240,1080.0,360.0,5.3436055985343955,20.144063954497444,15,0.0
6260,540.0,720.0,30.050920411156312,31.139531360258843,16,0.0
6280,720.0,360.0,38.91119443131856,17.64731595299054,13,0.0
6300,540.0,180.0,27.6634067782652,7.5760475572982005,14,0.0
6320,540.0,360.0,5.294840302428838,25.84811275313162,12,0.0
6340,900.0,180.0,0.0,8.94129431797713,13,0.0
6360,720.0,360.0,24.589418136042696,18.640762469279554,12,0.0
6380,540.0,180.0,9.57472543896074,6.533998301195727,16,0.0
6400,720.0,180.0,27.100041493349636,7.312275340351941,11,0.0
6420,1080.0,540.0,11.008616074263955,30.750192249070096,11,0.0
6440,720.0,180.0,27.127788935433728,7.483194958422246,11,0.0
6460,540.0,540.0,7.475662035756159,22.258368844237946,13,0.0
6480,540.0,720.0,11.954736095640328,29.073639872437223,12,0.0
6500,360.0,180.0,18.480749474338154,9.586850231213853,9,0.0
6520,720.0,360.0,26.204779214992868,19.466398824230662,15,0.0
6540,540.0,180.0,20.048362475233716,9.132789021396093,15,0.0
6560,720.0,540.0,41.587062525036345,45.610984030630185,14,0.0
6580,540.0,540.0,14.42152278038975,30.378766136936974,14,0.0
6600,540.0,180.0,11.070335893327865,8.690043054897009,12,0.0
6620,540.0,360.0,12.964527214614918,23.871436811699215,12,0.0
6640,720.0,540.0,34.14117724166772,18.404193991197342,13,0.0
6660,540.0,360.0,54.647660263924536,16.892693203999443,13,0.0
6680,540.0,180.0,14.597552467296282,9.030716588389017,10,0.0
6700,0.0,540.0,5.603548302985928,13.020100586497088,12,0.0
6720,360.0,360.0,40.244897352204134,14.493599004193433,11,0.0
6740,360.0,180.0,25.0,9.258535847887591,14,0.0
6760,360.0,360.0,4.831917622163928,17.492944778390058,11,0.0
6780,540.0,0.0,0.0,0.0,10,0.0
6800,540.0,360.0,4.987666615159014,12.420687441893582,10,0.0
6820,360.0,180.0,18.957344237685447,6.781454024333773,8,0.0
6840,720.0,540.0,8.73622534070364,16.856007647675142,10,0.0
6860,360.0,180.0,32.785872844101505,8.80927864880808,11,0.0
6880,360.0,540.0,26.294149045361337,14.69272819026628,7,0.0
6900,360.0,540.0,20.166165664238633,14.229168914425827,10,0.0
6920,180.0,360.0,25.690858441339515,18.821021109836995,10,0.0
6940,900.0,180.0,27.183557202454267,8.990889229759583,12,0.0
6960,180.0,360.0,6.447453453768048,12.312586437701611,12,0.0
6980,900.0,540.0,32.63505403316458,17.20753243927599,13,0.0
7000,540.0,360.0,10.726712495761603,23.71544401430583,13,0.0
7020,540.0,540.0,23.875255490224845,27.859237042533397,9,0.0
7040,360.0,180.0,29.10232061951774,0.43109363018629665,9,0.0
7060,540.0,540.0,16.65970412311708,21.34479261690103,11,0.0
7080,720.0,360.0,62.59406540573309,16.550729339041936,11,0.0
7100,180.0,360.0,5.17619021985638,14.927857018695553,12,0.0
7120,720.0,540.0,12.984728108267518,23.587616554611184,14,0.0
7140,540.0,360.0,14.208595192633311,13.827283414684644,14,0.0
7160,720.0,360.0,0.0,16.30026806128626,15,0.0
7180,900.0,360.0,40.78523648860255,16.850213247244028,16,0.0
