Step,Upstream Flow,Downstream Flow,Bottleneck Occupancy,Downstream Occupancy,Queue Length,TTS
1800,540.0,360.0,30.65173845465381,7.932384284045686,19,0.0
1820,540.0,540.0,7.232736581147492,21.891421400012707,18,0.0
1840,1080.0,360.0,44.26351020356094,14.359886515046583,16,0.0
1860,900.0,360.0,6.2069560921742095,9.424643935756194,15,0.0
1880,540.0,360.0,15.372347674377806,25.842461721526888,16,0.0
1900,540.0,360.0,27.9316573013233,17.999289997900785,16,0.0
1920,720.0,540.0,4.984563921982499,32.55367036561362,14,0.0
1940,720.0,180.0,32.94175351240369,9.465217672012235,15,0.0
1960,540.0,360.0,10.884998499514609,18.19135599200763,16,0.0
1980,540.0,180.0,0.10496277981815183,15.339391201598573,14,0.0
2000,540.0,360.0,19.338875206332773,13.59092877276756,16,0.0
2020,900.0,360.0,18.057903202580405,31.64676952969027,14,0.0
2040,900.0,180.0,22.918651129754153,7.185093713659778,15,0.0
2060,540.0,540.0,9.914374307720664,33.00364073959372,14,0.0
2080,540.0,540.0,10.646849227805433,21.48154711700651,14,0.0
2100,720.0,360.0,5.966976127609769,20.547486572316604,16,0.0
2120,540.0,180.0,20.577982864654132,18.34940758393107,18,0.0
2140,900.0,540.0,30.78897488830421,28.2433213975537,17,0.0
2160,540.0,360.0,16.0905084692331,18.559144048140297,15,0.0
2180,540.0,360.0,40.28226538038666,19.648579911548342,13,0.0
2200,720.0,360.0,5.031677077744234,19.609550477935045,14,0.0
2220,900.0,180.0,37.618007884697136,7.309149242125083,17,0.0
2240,540.0,540.0,10.049156243150037,31.571256020947658,15,0.0
2260,540.0,540.0,23.530362819781203,25.287467022788707,16,0.0
2280,540.0,360.0,12.880627252150134,15.729370151689182,15,0.0
2300,540.0,360.0,10.781957424939037,17.360707602476094,16,0.0
2320,540.0,540.0,7.331656362788408,28.24672590022601,15,0.0
2340,360.0,360.0,0.0,14.67761378232808,15,0.0
2360,720.0,360.0,43.21560106879474,18.734850045128344,14,0.0
2380,540.0,180.0,39.547296736475346,8.691584252877268,13,0.0
2400,720.0,360.0,52.16260586358317,7.631966623125663,16,0.0
2420,360.0,360.0,25.0,24.054244806923936,16,0.0
2440,540.0,360.0,14.725524668165235,9.715235076828321,17,0.0
2460,540.0,540.0,5.4302200730433015,18.54136542838205,15,0.0
2480,540.0,360.0,11.011916065945115,17.979758867447043,13,0.0
2500,720.0,180.0,21.17376636060726,5.8885306970826905,12,0.0
2520,360.0,360.0,15.357573044082073,28.071255465480743,14,0.0
2540,720.0,180.0,0.0,14.564802066759816,16,0.0
2560,900.0,540.0,8.227088101273239,14.443770341790696,16,0.0
2580,720.0,180.0,35.79886752223729,0.5429268037535925,17,0.0
2600,900.0,360.0,14.110344377820638,8.17585489501198,18,0.0
2620,720.0,360.0,38.71187719031468,12.227600392816385,18,0.0
2640,360.0,360.0,19.242453013566774,15.114412637217356,17,0.0
2660,540.0,540.0,17.88019036163746,30.504248926695254,17,0.0
2680,720.0,540.0,39.729420940830096,24.07313525175141,16,0.0
2700,720.0,0.0,19.063430016962002,0.0,15,0.0
2720,540.0,180.0,22.426631844155054,7.4313657299323195,15,0.0
2740,900.0,360.0,18.80287667785865,30.449661448255938,13,0.0
2760,720.0,180.0,30.62467197831893,6.174928679297409,15,0.0
2780,360.0,360.0,2.3284393118842672,24.8846342201053,15,0.0
2800,360.0,180.0,3.1734631763185916,10.109020126734928,17,0.0
2820,360.0,540.0,0.0,24.15849568667454,17,0.0
2840,360.0,180.0,17.922542551627885,11.293626819262196,17,0.0
2860,360.0,360.0,21.315897436733167,24.51273420488178,17,0.0
2880,540.0,540.0,16.31596942665965,27.85578678112112,17,0.0
2900,360.0,360.0,29.419564622446615,14.481750974634148,17,0.0
2920,720.0,360.0,10.592427562028206,26.642967769961007,17,0.0
2940,720.0,540.0,19.52901716915676,42.56377905577816,17,0.0
2960,360.0,360.0,28.383031009821025,18.115003526888056,15,0.0
2980,540.0,360.0,7.607121082043022,12.90739370784498,14,0.0
3000,540.0,540.0,40.16971599784824,19.557775147844342,14,0.0
3020,360.0,540.0,19.01926852282827,19.639587494778727,14,0.0
3040,360.0,180.0,13.363418058423804,6.763268921243555,14,0.0
3060,900.0,540.0,11.138135750366018,26.350188610164576,14,0.0
3080,540.0,360.0,37.09615244000588,16.065215131955785,16,0.0
3100,360.0,360.0,15.530610843092063,22.951269401892205,16,0.0
3120,720.0,540.0,16.885805319685687,31.61530002436545,16,0.0
3140,540.0,180.0,16.34424197840758,6.660027828138482,14,0.0
3160,720.0,360.0,55.09597227824088,18.1426319789504,17,0.0
3180,900.0,360.0,16.502393438946683,13.702599705031085,17,0.0
3200,540.0,360.0,18.13942444667873,6.149785266582815,17,0.0
3220,540.0,360.0,24.9285844380438,17.14967405209033,17,0.0
3240,540.0,360.0,15.855483770099,18.982680835999115,15,0.0
3260,720.0,360.0,28.38593109980252,15.118046799663412,15,0.0
3280,720.0,0.0,35.56901769491674,0.0,15,0.0
3300,540.0,360.0,18.159362926320455,12.120614906628665,14,0.0
3320,720.0,540.0,42.411515105885655,13.851904391943512,13,0.0
3340,540.0,360.0,25.994190967094255,23.334872346011554,16,0.0
3360,720.0,540.0,29.341251002165336,18.545065523145848,16,0.0
3380,540.0,540.0,38.72123638405469,20.181092756380774,16,0.0
3400,540.0,360.0,12.627114359383995,20.22679359211755,16,0.0
3420,540.0,540.0,12.551510985900904,21.524369146178895,18,0.0
3440,540.0,540.0,15.055567188215946,17.84450501864588,17,0.0
3460,720.0,360.0,14.769961176858715,14.132081778886155,15,0.0
3480,900.0,180.0,14.844102132178705,5.552103968049475,16,0.0
3500,720.0,360.0,57.30034674880358,12.779199976959413,13,0.0
3520,900.0,180.0,13.46889836405012,5.747203568921577,15,0.0
3540,360.0,180.0,0.0,10.559371589988586,15,0.0
3560,540.0,360.0,8.616091454086927,15.927586720492096,16,0.0
3580,720.0,540.0,25.653018443188103,22.534797915447296,18,0.0
3600,540.0,360.0,36.5649336645447,22.093783249685355,17,0.0
3620,360.0,0.0,0.0,0.0,17,0.0
3640,540.0,180.0,18.103784406361,6.820370747747499,16,0.0
3660,360.0,720.0,22.488902346646,28.421612194680772,16,0.0
3680,720.0,360.0,16.03088605369294,21.169461073964158,15,0.0
3700,540.0,360.0,3.9004916651038,27.07909616623662,15,0.0
3720,360.0,360.0,1.1354487236303612,20.83282573865593,15,0.0
3740,540.0,180.0,16.56586032831342,6.073903780641861,15,0.0
3760,540.0,360.0,32.153266463672026,19.2678078441683,16,0.0
3780,180.0,360.0,15.963520369672324,10.426750794871017,16,0.0
3800,720.0,360.0,22.310300435088948,13.771798160837534,14,0.0
3820,540.0,360.0,27.19946619355369,9.144576540810098,15,0.0
3840,720.0,180.0,29.955477784181994,4.877348680027656,15,0.0
3860,900.0,360.0,27.937796359583444,9.56009494624747,16,0.0
3880,720.0,540.0,13.051482706725892,22.195937567395656,17,0.0
3900,720.0,540.0,0.0,26.37432672253605,15,0.0
3920,360.0,180.0,20.09934713530015,5.264291234539087,14,0.0
3940,540.0,360.0,30.429670385734653,17.993184199872303,15,0.0
3960,540.0,360.0,23.030473041364985,14.043789660127004,17,0.0
3980,360.0,540.0,18.24535083419505,28.710118132933832,18,0.0
4000,540.0,360.0,29.5209725637676,14.374097038171385,17,0.0
4020,720.0,180.0,18.323042572012582,6.3550663221121795,16,0.0
4040,540.0,180.0,11.92099341908488,10.483467397314902,15,0.0
4060,720.0,360.0,7.776028071322116,28.17076157829585,14,0.0
4080,720.0,360.0,29.48891405745826,18.719976547921153,14,0.0
4100,360.0,360.0,10.528657620682225,18.790991358613002,13,0.0
4120,360.0,360.0,16.02211346440754,9.001882150899595,13,0.0
4140,720.0,540.0,25.18307719508357,30.67815374051861,14,0.0
4160,180.0,540.0,11.868596756369243,13.947666528868771,15,0.0
4180,360.0,360.0,19.08176386453988,17.183188376914888,16,0.0
4200,540.0,540.0,0.0,15.953146986278929,18,0.0
4220,540.0,540.0,0.0,13.173675984686875,15,0.0
4240,720.0,0.0,10.887337965084498,0.0,14,0.0
4260,720.0,540.0,17.272524026236624,24.227436627658488,14,0.0
4280,540.0,360.0,44.863080912739406,28.42362502456126,13,0.0
4300,540.0,360.0,25.0,14.368877694475183,16,0.0
4320,360.0,540.0,5.904453168056989,29.776922254071298,16,0.0
4340,540.0,540.0,14.393432121016758,30.15054210566935,16,0.0
4360,720.0,360.0,25.0,10.992003356553445,17,0.0
4380,540.0,360.0,19.462229671489695,18.140870837169132,16,0.0
4400,540.0,360.0,32.434463803610925,12.451301996694989,16,0.0
4420,540.0,540.0,0.5159353563840341,18.43959808758579,16,0.0
4440,720.0,540.0,18.308500987177467,27.67579398464477,15,0.0
4460,720.0,360.0,9.767308767072791,9.255191711493657,14,0.0
4480,720.0,540.0,29.47613127388422,24.69270775300174,14,0.0
4500,540.0,180.0,15.871785120327786,7.104249114263439,17,0.0
4520,900.0,360.0,21.364250189401446,10.32972345469716,18,0.0
4540,900.0,540.0,39.41765573196108,26.977273946704372,17,0.0
4560,900.0,540.0,25.83790015289651,31.927471481594694,15,0.0
4580,900.0,180.0,6.147458342331902,5.659936812056306,13,0.0
4600,540.0,360.0,6.450814885113232,18.904637194388368,17,0.0
4620,540.0,180.0,5.5860029530094835,5.360647999001837,16,0.0
4640,720.0,360.0,40.39601593971156,15.58102631844728,17,0.0
4660,720.0,360.0,15.369177835930259,20.687415470880904,17,0.0
4680,360.0,180.0,13.521849598532754,6.953201262164536,16,0.0
4700,1080.0,180.0,25.549115961075586,9.05097532364986,18,0.0
4720,360.0,360.0,8.373007832801704,20.124820626324436,16,0.0
4740,900.0,360.0,32.04937703135329,23.82272224855721,17,0.0
4760,540.0,180.0,5.114111120178677,6.131596696453319,15,0.0
4780,540.0,360.0,36.78902471339143,25.60005716395608,13,0.0
4800,720.0,360.0,0.5823622606726531,16.542989793682256,13,0.0
4820,540.0,540.0,3.9986056119118984,9.07160831886055,13,0.0
4840,360.0,360.0,27.27866938301986,15.105342590595683,16,0.0
4860,540.0,180.0,5.479247488187866,10.876771679158992,21,0.0
4880,720.0,360.0,8.26552638333169,10.583153277790794,19,0.0
4900,900.0,540.0,11.936548424739613,29.9958785242931,17,0.0
4920,720.0,360.0,0.0,16.249403142880208,17,0.0
4940,540.0,540.0,14.602347408583682,27.58074825037511,15,0.0
4960,540.0,360.0,26.058346892307327,8.42535901363893,16,0.0
4980,540.0,540.0,31.26758731945074,22.53833303357169,16,0.0
5000,720.0,180.0,0.0,7.992033626730215,15,0.0
5020,360.0,360.0,10.999287605295649,16.342688955501217,16,0.0
5040,540.0,360.0,17.74030315549453,19.051601692141656,15,0.0
5060,720.0,540.0,27.766616979681658,26.088661724376532,15,0.0
5080,720.0,360.0,26.166043044952403,31.161693303693028,15,0.0
5100,540.0,360.0,10.128061670388888,24.99585302154325,17,0.0
5120,540.0,360.0,0.0,11.536312839007223,15,0.0
5140,360.0,360.0,24.045977969558407,18.523329096554637,16,0.0
5160,360.0,360.0,31.34869938794509,10.366419813650888,17,0.0
5180,720.0,360.0,14.152700922056738,14.44878869006061,17,0.0
5200,720.0,180.0,17.941078332228244,8.174800127562776,15,0.0
5220,720.0,360.0,58.1307714778859,11.96181215964316,16,0.0
5240,180.0,360.0,11.436532543814337,15.992314746426928,16,0.0
5260,540.0,180.0,18.827076444688373,5.870039688352335,16,0.0
5280,720.0,360.0,30.997853135522746,19.895152819996536,17,0.0
5300,720.0,540.0,30.665727860628067,37.50986960546167,16,0.0
5320,540.0,360.0,10.972763596203094,18.839082948928382,15,0.0
5340,540.0,180.0,17.28563262231546,11.78012087548268,14,0.0
5360,900.0,540.0,16.579634820516276,23.737898572502065,15,0.0
5380,720.0,540.0,0.0,19.306341303217778,14,0.0
5400,540.0,180.0,14.635160624459331,13.923536335384293,17,0.0
5420,180.0,180.0,14.154162273189286,11.517770394023804,15,0.0
5440,720.0,540.0,8.149480770612172,23.19248433903643,15,0.0
5460,540.0,180.0,4.375330331049554,3.052976147470569,16,0.0
5480,540.0,180.0,3.810039179791147,6.876416833241213,19,0.0
5500,720.0,360.0,22.276442497627613,16.774475284410073,18,0.0
5520,720.0,360.0,7.73678789968244,13.938065468513136,18,0.0
5540,720.0,360.0,5.536231432506611,24.297133154747524,18,0.0
5560,540.0,180.0,14.19100997879923,8.961261343559576,18,0.0
5580,540.0,0.0,29.356710553634002,0.0,18,0.0
5600,540.0,540.0,16.86255632675966,40.79155689983054,17,0.0
5620,900.0,540.0,25.0,33.797030396317496,16,0.0
5640,540.0,360.0,14.379020755097827,6.968458566097979,16,0.0
5660,900.0,540.0,18.427136345781037,18.490899955835022,18,0.0
5680,540.0,180.0,34.36259105305908,11.34209125293637,18,0.0
5700,900.0,540.0,27.399598892475296,26.671118919163444,18,0.0
5720,540.0,720.0,0.0,28.806944491482984,16,0.0
5740,720.0,360.0,27.704086040967013,18.368914719030727,14,0.0
5760,720.0,360.0,12.894073904965353,11.795585418864599,13,0.0
5780,540.0,180.0,18.015974090133113,11.426640124454934,14,0.0
5800,900.0,540.0,33.05215676093667,18.38244472801307,16,0.0
5820,720.0,0.0,6.15891711668155,0.0,15,0.0
5840,540.0,540.0,22.592391580110416,29.507704289896235,15,0.0
5860,720.0,360.0,21.75273231345045,13.180949089519345,13,0.0
5880,540.0,360.0,18.559326980584956,18.40910610132293,13,0.0
5900,540.0,360.0,25.10503823431236,17.21548768790247,14,0.0
5920,720.0,180.0,23.822513022992098,7.716410678403918,15,0.0
5940,540.0,540.0,4.183416703710918,21.737489781147207,15,0.0
5960,360.0,360.0,30.803293807355203,15.121627894768608,15,0.0
5980,720.0,360.0,18.66045528253153,25.969923216007373,15,0.0
6000,900.0,180.0,1.1903480140517786,8.004451978846797,14,0.0
6020,360.0,540.0,24.942200769714873,37.992011463362964,15,0.0
6040,540.0,360.0,16.458678632216106,12.071930657809085,15,0.0
6060,540.0,540.0,7.965535956327585,37.66715370699482,16,0.0
6080,720.0,360.0,7.113621847634022,19.62061356751595,18,0.0
6100,900.0,540.0,24.49050007377309,21.44097452222316,17,0.0
6120,900.0,0.0,22.715084097683302,0.0,15,0.0
6140,720.0,360.0,6.336043925114154,22.756352082963833,17,0.0
6160,720.0,180.0,29.27324585974702,7.628905793747738,18,0.0
6180,540.0,360.0,11.346775692004485,10.189198917047785,17,0.0
6200,720.0,360.0,11.973289618538274,16.37452343629775,15,0.0
6220,1080.0,360.0,9.270596094097527,15.206484081575885,15,0.0
6240,900.0,360.0,18.41761402828297,15.766958546873866,15,0.0
6260,720.0,360.0,17.602578910509692,19.828358452923567,13,0.0
6280,540.0,360.0,38.213248438796654,39.587439271614734,14,0.0
6300,360.0,180.0,6.7416765020198,10.380213645309292,15,0.0
6320,540.0,540.0,11.568578317201172,19.780547379256557,16,0.0
6340,360.0,360.0,25.729102837613027,23.126344982286657,17,0.0
6360,720.0,180.0,20.74909649387564,12.254730502036182,15,0.0
6380,360.0,540.0,14.057133774065278,25.321113907239123,14,0.0
6400,900.0,540.0,6.853887514955659,35.987551100394434,13,0.0
6420,720.0,540.0,3.1285815682167595,25.35359444035142,13,0.0
6440,720.0,360.0,20.27953577542121,20.439155831066575,14,0.0
6460,900.0,360.0,9.224740263857711,12.143639397208972,18,0.0
6480,540.0,540.0,7.693246482006089,20.42771498727234,15,0.0
6500,540.0,540.0,22.97662940771943,31.83340630788128,18,0.0
6520,720.0,180.0,23.02419824856088,5.75654073406137,18,0.0
6540,720.0,540.0,11.404554197883954,21.790359092968476,19,0.0
6560,720.0,540.0,32.43167165921932,16.86009832342279,18,0.0
6580,720.0,360.0,26.922042085857356,8.495412279747447,16,0.0
6600,540.0,180.0,16.5353677877647,5.571188435654524,16,0.0
6620,180.0,540.0,34.66678926200757,29.150350367748008,16,0.0
6640,720.0,360.0,7.896686580147616,13.315407985722535,16,0.0
6660,360.0,180.0,15.606125436931961,6.795893728955586,16,0.0
6680,720.0,540.0,9.530171855726621,28.997196533146052,18,0.0
6700,360.0,180.0,18.145427537149317,2.25958482437818,15,0.0
6720,540.0,360.0,5.082927769194612,13.967146378566516,17,0.0
6740,720.0,360.0,29.80176178785996,17.04551985734118,16,0.0
6760,360.0,180.0,26.65701834613401,6.737603137359353,14,0.0
6780,540.0,540.0,31.749068511180667,29.1420919645437,12,0.0
6800,360.0,540.0,8.588351451851395,31.217936416502805,14,0.0
6820,180.0,360.0,10.360161861535744,13.91334532580307,16,0.0
6840,720.0,540.0,31.681569321710867,14.438217580861116,15,0.0
6860,360.0,360.0,19.20272301034629,16.511510946914616,14,0.0
6880,720.0,360.0,15.680087192004066,12.409154488447408,14,0.0
6900,360.0,360.0,36.28963382467418,20.769399211925094,15,0.0
6920,1080.0,180.0,6.2167921583750285,31.82864052852589,13,0.0
6940,360.0,540.0,0.0,29.788995642517573,15,0.0
6960,720.0,540.0,5.8034771115899275,15.436239420447842,15,0.0
6980,540.0,540.0,13.674257851437233,25.390640942199145,13,0.0
7000,540.0,360.0,4.800292243146487,16.43915914523859,15,0.0
7020,540.0,180.0,36.8447836294763,2.2419061162509024,13,0.0
7040,360.0,540.0,10.127778577611934,19.736285590685537,15,0.0
7060,720.0,0.0,13.036027915268278,0.0,16,0.0
7080,900.0,360.0,13.368131346771861,16.237063921835215,16,0.0
7100,720.0,180.0,41.366241086689115,6.628034423147255,15,0.0
7120,360.0,360.0,36.485411585317706,13.197575954670052,15,0.0
7140,540.0,360.0,0.0,17.603607491400908,17,0.0
7160,540.0,180.0,38.88363903649861,7.824080392356336,17,0.0
7180,720.0,540.0,32.48304611087178,21.795232106054147,14,0.0
